#Text:Aitareyabrāhmaṇa
#Edition:DCS version
#Notes:Few manual changes (e.g. space before vigraha)
#Todo:Sentence split!


1.1.1	agnir vai devānām avamo viṣṇuḥ paramas tadantareṇa sarvā anyā devatāḥ
4.15.8	yo vai tad veda yat prathamaḥ ṣaḍahaḥ sa vai svasti saṃvatsarasya pāram aśnute yas tad veda yad dvitīyo yas tad veda yat tṛtīyo yas tad veda yac caturtho yas tad veda yat pañcamaḥ
4.16.1	prathamaṃ ṣaḍaham upayanti ṣaḍ ahāni bhavanti ṣaḍ vā ṛtava ṛtuśa eva tat saṃvatsaram āpnuvanty ṛtuśaḥ saṃvatsare pratitiṣṭhanto yanti
4.16.2	dvitīyaṃ ṣaḍaham upayanti dvādaśāhāni bhavanti dvādaśa vai māsā māsaśa eva tat saṃvatsaram āpnuvanti māsaśaḥ saṃvatsare pratitiṣṭhanto yanti
4.16.3	tṛtīyaṃ ṣaḍaham upayanty aṣṭādaśāhāni bhavanti tāni dvedhā navānyāni navānyāni nava vai prāṇā nava svargā lokāḥ prāṇāṃś caiva tat svargāṃś ca lokān āpnuvanti prāṇeṣu caiva tat svargeṣu ca lokeṣu pratitiṣṭhanto yanti
4.16.4	caturthaṃ ṣaḍaham upayanti caturviṃśatir ahāni bhavanti caturviṃśatir vā ardhamāsā ardhamāsaśa eva tat saṃvatsaram āpnuvanty ardhamāsaśaḥ saṃvatsare pratitiṣṭhanto yanti
4.16.5	pañcamaṃ ṣaḍaham upayanti triṃśad ahāni bhavanti triṃśadakṣarā vai virāḍ virāḍ annādyaṃ virājam eva tan māsi māsy abhisaṃpādayanto yanti
4.16.6	annādyakāmāḥ khalu vai satram āsata tad yad virājam māsi māsy abhisaṃpādayanto yanty annādyam eva tan māsi māsy avarundhānā yanty asmai ca lokāyāmuṣmai cobhābhyām
4.17.1	gavām ayanena yanti gāvo vā ādityā ādityānām eva tad ayanena yanti
4.17.2	gāvo vai satram āsata śaphāñchṛṅgāṇi siṣāsantyas tāsāṃ daśame māsi śaphāḥ śṛṅgāṇy ajāyanta tā abruvan yasmai kāmāyādīkṣāmahy āpāma tam uttiṣṭhāmeti tā yā udatiṣṭhaṃs tā etāḥ śṛṅgiṇyaḥ
4.17.3	atha yāḥ samāpayiṣyāmaḥ saṃvatsaram ity āsata tāsām aśraddhayā śṛṅgāṇi prāvartanta tā etās tūparā ūrjaṃ tv asunvaṃs tasmād u tāḥ sarvān ṛtūn prāptvottaram uttiṣṭhanty ūrjaṃ hy asunvan sarvasya vai gāvaḥ premāṇaṃ sarvasya cārutāṃ gatāḥ
4.17.4	sarvasya premāṇaṃ sarvasya cārutāṃ gacchati ya evaṃ veda
4.17.5	ādityāś ca ha vā aṅgirasaś ca svarge loke 'spardhanta vayam pūrva eṣyāmo vayam iti te hādityāḥ pūrve svargaṃ lokaṃ jagmuḥ paścevāṅgirasaḥ ṣaṣṭyāṃ vā varṣeṣu
4.17.6	yathā vā prāyaṇīyo 'tirātraś caturviṃśa ukthyaḥ sarve 'bhiplavāḥ ṣaḍahā ākṣyanty anyāny ahāni tad ādityānām ayanam
4.17.7	prāyaṇīyo 'tirātraś caturviṃśa ukthyaḥ sarve pṛṣṭhyāḥ ṣaḍahā ākṣyanty anyāny ahāni tad aṅgirasām ayanam
4.17.8	sā yathā srutir añjasāyany evam abhiplavaḥ ṣaḍahaḥ svargasya lokasyātha yathā mahāpathaḥ paryāṇa evam pṛṣṭhyaḥ ṣaḍahaḥ svargasya lokasya tad yad ubhābhyāṃ yanty ubhābhyāṃ vai yan na riṣyaty ubhayoḥ kāmayor upāptyai yaś cābhiplave ṣaḍahe yaś ca pṛṣṭhye
4.18.1	ekaviṃśam etad ahar upayanti viṣuvantam madhye saṃvatsarasya
4.18.2	etena vai devā ekaviṃśenādityaṃ svargāya lokāyodayacchan
4.18.3	sa eṣa ita ekaviṃśaḥ
4.18.4	tasya daśāvastād ahāni divākīrtyasya bhavanti daśa parastān madhya eṣa ekaviṃśa ubhayato virāji pratiṣṭhita ubhayato hi vā eṣa virāji pratiṣṭhitas tasmād eṣo 'ntaremāṃllokān yan na vyathate
4.18.5	tasya vai devā ādityasya svargāl lokād avapātād abibhayus taṃ tribhiḥ svargair lokair avastāt pratyuttabhnuvan stomā vai trayaḥ svargā lokās tasya parāco 'tipātād abibhayus taṃ tribhiḥ svargair lokaiḥ parastāt pratyastabhnuvan stomā vai trayaḥ svargā lokās tat trayo 'vastāt saptadaśā bhavanti trayaḥ parastān madhya eṣa ekaviṃśa ubhayataḥ svarasāmabhir dhṛta ubhayato hi vā eṣa svarasāmabhir dhṛtas tasmād eṣo 'ntaremāṃllokān yan na vyathate
4.18.6	tasya vai devā ādityasya svargāl lokād avapātād abibhayus tam paramaiḥ svargair lokair avastāt pratyuttabhnuvan stomā vai paramāḥ svargā lokās tasya parāco 'tipātād abibhayus tam paramaiḥ svargair lokaiḥ parastāt pratyastabhnuvan stomā vai paramāḥ svargā lokās tat trayo 'vastāt saptadaśā bhavanti trayaḥ parastāt te dvau dvau sampadya trayaś catustriṃśā bhavanti catustriṃśo vai stomānām uttamas teṣu vā eṣa etad adhyāhitas tapati teṣu hi vā eṣa etad adhyāhitas tapati
4.18.7	sa vā eṣa uttaro 'smāt sarvasmād bhūtād bhaviṣyataḥ sarvam evedam atirocate yad idaṃ kiṃcottaro bhavati
4.18.8	yasmād uttaro bubhūṣati tasmād uttaro bhavati ya evaṃ veda
4.19.1	svarasāmna upayantīme vai lokāḥ svarasāmāna imān vai lokān svarasāmabhir aspṛṇvaṃs tat svarasāmnāṃ svarasāmatvaṃ tad yat svarasāmna upayanty eṣv evainaṃ tallokeṣv ābhajanti
4.19.2	teṣāṃ vai devāḥ saptadaśānām pravlayād abibhayuḥ samā iva vai stomā avigūḍhā iveme ha na pravliyerann iti tān sarvaiḥ stomair avastāt paryārṣan sarvaiḥ pṛṣṭhaiḥ parastāt tad yad abhijit sarvastomo 'vastād bhavati viśvajit sarvapṛṣṭhaḥ parastāt tat saptadaśān ubhayataḥ paryṛṣanti dhṛtyā apravlayāya
4.19.3	tasya vai devā ādityasya svargāl lokād avapātād abibhayus tam pañcabhī raśmibhir udavayan raśmayo vai divākīrtyāni mahādivākīrtyaṃ pṛṣṭham bhavati vikarṇam brahmasāma bhāsam agniṣṭomasāmobhe bṛhadrathaṃtare pavamānayor bhavatas tad ādityam pañcabhī raśmibhir udvayanti dhṛtyā anavapātāya
4.19.4	udita āditye prātaranuvākam anubrūyāt sarvaṃ hy evaitad ahar divākīrtyam bhavati
4.19.5	sauryam paśum anyaṅgaśvetaṃ savanīyasyopālambhyam ālabheran sūryadevatyaṃ hy etad ahaḥ
4.19.6	ekaviṃśatiṃ sāmidhenīr anubrūyāt pratyakṣāddhyetad ahar ekaviṃśam
4.19.7	ekapañcāśataṃ dvipañcāśataṃ vā śastvā madhye nividaṃ dadhāti tāvatīr uttarāḥ śaṃsati śatāyur vai puruṣaḥ śatavīryaḥ śatendriya āyuṣy evainaṃ tad vīrya indriye dadhāti
4.20.1	dūrohaṇaṃ rohati svargo vai loko dūrohaṇam
4.20.2	svargam eva tal lokaṃ rohati ya evaṃ veda
4.20.3	yad eva dūrohaṇam asau vai dūroho yo 'sau tapati kaścid vā atra gacchati sa yad dūrohaṇaṃ rohaty etam eva tad rohati
4.20.4	haṃsavatyā rohati
4.20.5	haṃsaḥ śuciṣad ity eṣa vai haṃsaḥ śuciṣat
4.20.6	vasur antarikṣad ity eṣa vai vasur antarikṣasat
4.20.7	hotā vediṣad ity eṣa vai hotā vediṣat
4.20.8	atithir duroṇasad ity eṣa vā atithir duroṇasat
4.20.9	nṛṣad ity eṣa vai nṛṣat
4.20.10	varasad ity eṣa vai varasad varaṃ vā etat sadmanāṃ yasminn eṣa āsannas tapati
4.20.11	ṛtasad ity eṣa vai satyasat
4.20.12	vyomasad ity eṣa vai vyomasad vyoma vā etat sadmanāṃ yasminn eṣa āsannas tapati
4.20.13	abjā ity eṣa vā abjā adbhyo vā eṣā prātar udety apaḥ sāyam praviśati
4.20.14	gojā ity eṣa vai gojāḥ
4.20.15	ṛtajā ity eṣa vai satyajāḥ
4.20.16	adrijā ity eṣa vā adrijāḥ
4.20.17	ṛtam ity eṣa vai satyam
4.20.18	eṣa etāni sarvāṇy eṣā ha vā asya chandassu pratyakṣatamād iva rūpam
4.20.19	tasmād yatra kva ca dūrohaṇaṃ roheddhaṃsavatyaiva rohet
4.20.20	tārkṣye svargakāmasya rohet
4.20.21	tārkṣyo ha vā etam pūrvo 'dhvānam aid yatrādo gāyatrī suparṇo bhūtvā somam āharat tad yathā kṣetrajñam adhvanaḥ puraetāraṃ kurvīta tādṛk tad yad eva tārkṣye 'yaṃ vai tārkṣyo yo 'yam pavata eṣa svargasya lokasyābhivoḍhā
4.20.22	tyam ū ṣu vājinaṃ devajūtam ity eṣa vai vājī devajūtaḥ
4.20.23	sahāvānaṃ tarutāraṃ rathānām ity eṣa vai sahāvāṃs tarutaiṣa hīmāṃllokān sadyas tarati
4.20.24	ariṣṭanemim pṛtanājam āśum ity eṣa vā ariṣṭanemiḥ pṛtanājid āśuḥ
4.20.25	svastaya iti svastitām āśāste
4.20.26	tārkṣyam ihā huvemeti hvayaty evainam etat
4.20.27	indrasyeva rātim ājohuvānāḥ svastaya iti svastitām evāśāste
4.20.28	nāvam ivā ruhemeti sam evainam etad adhirohati svargasya lokasya samaṣṭyai sampattyai saṃgatyai
4.20.29	urvī na pṛthvī bahule gabhīre mā vām etau mā paretau riṣāmetīme evaitad anumantrayata ā ca parā ca meṣyan
4.20.30	sadyaś cid yaḥ śavasā pañca kṛṣṭīḥ sūrya iva jyotiṣāpas tatāneti pratyakṣaṃ sūryam abhivadati
4.20.31	sahasrasāḥ śatasā asya raṃhir na smā varante yuvatiṃ na śaryām ity āśiṣam evaitenāśāsta ātmane ca yajamānebhyaś ca
4.21.1	āhūya dūrohaṇaṃ rohati svargo vai loko dūrohaṇaṃ vāg āhāvo brahma vai vāk sa yad āhvayate tad brahmaṇāhāvena svargaṃ lokaṃ rohati
4.21.2	sa pacchaḥ prathamaṃ rohatīmaṃ tal lokam āpnoty athārdharcaśo 'ntarikṣaṃ tad āpnoty atha tripadyāmuṃ tallokam āpnoty atha kevalyā tad etasmin pratitiṣṭhati ya eṣa tapati
4.21.3	tripadyā pratyavarohati yathā śākhāṃ dhārayamāṇas tad amuṣmiṃlloke pratitiṣṭhaty ardharcaśo 'ntarikṣe paccho 'smiṃlloka āptvaiva tat svargaṃ lokaṃ yajamānā asmiṃlloke pratitiṣṭhanti
4.21.4	atha ya ekakāmāḥ syuḥ svargakāmāḥ parāñcam eva teṣāṃ rohet te jayeyur haiva svargaṃ lokam
4.21.5	na tv evāsmiṃlloke jyog iva vaseyuḥ
4.21.6	mithunāni sūktāni śasyante traiṣṭubhāni ca jāgatāni ca mithunaṃ vai paśavaḥ paśavaś chandāṃsi paśūnāṃ avaruddhyai
4.22.1	yathā vai puruṣa evaṃ viṣuvāṃs tasya yathā dakṣiṇo 'rdha evam pūrvo 'rdho viṣuvato yathottaro 'rdha evam uttaro 'rdho viṣuvatas tasmād uttara ity ācakṣate prabāhuk sataḥ śira eva viṣuvān bidalasaṃhita iva vai puruṣas taddhāpi syūmeva madhye śīrṣṇo vijñāyate
4.22.2	tad āhur viṣuvaty evaitad ahaḥ śaṃsed viṣuvān vā etad ukthānām ukthaṃ viṣuvān viṣuvān iti ha viṣuvanto bhavanti śreṣṭhatām aśnuvata iti
4.22.3	tat tan nādṛtyaṃ saṃvatsara eva śaṃsed reto vā etat saṃvatsaraṃ dadhato yanti
4.22.4	yāni vai purā saṃvatsarād retāṃsi jāyante yāni pañcamāsyāni yāni ṣaṇmāsyāni srīvyanti vai tāni na vai tair bhuñjate
4.22.5	atha yāny eva daśamāsyāni jāyante yāni sāṃvatsarikāṇi tair bhuñjate tasmāt saṃvatsara evaitad ahaḥ śaṃset
4.22.6	saṃvatsaro hy etad ahar āpnoti saṃvatsaraṃ hy etad ahar āpnuvanty eṣa ha vai saṃvatsareṇa pāpmānam apahata eṣa viṣuvatāṅgebhyo haiva māsaiḥ pāpmānam apahate śīrṣṇo viṣuvatā
4.22.7	apa saṃvatsareṇa pāpmānaṃ hate 'pa viṣuvatā ya evaṃ veda
4.22.8	vaiśvakarmaṇam ṛṣabhaṃ savanīyasyopālambhyam ālabheran dvirūpam ubhayata etam mahāvratīye 'hani
4.22.9	indro vai vṛtraṃ hatvā viśvakarmābhavat prajāpatiḥ prajāḥ sṛṣṭvā viśvakarmābhavat saṃvatsaro viśvakarmendram eva tadātmānam prajāpatiṃ saṃvatsaraṃ viśvakarmāṇam āpnuvantīndra eva tadātmani prajāpatau saṃvatsare viśvakarmaṇy antataḥ pratitiṣṭhanti pratitiṣṭhati ya evaṃ veda ya evaṃ veda
4.23.1	prajāpatir akāmayata prajāyeya bhūyān syām iti sa tapo 'tapyata sa tapas taptvemaṃ dvādaśāham apaśyad ātmana evāṅgeṣu ca prāṇeṣu ca tam ātmana evāṅgebhyaś ca prāṇebhyaś ca dvādaśadhā niramimīta tam āharat tenāyajata tato vai so 'bhavad ātmanā pra prajayā paśubhir ajāyata
4.23.2	bhavaty ātmanā pra prajayā paśubhir jāyate ya evaṃ veda
4.23.3	so 'kāmayata kathaṃ nu gāyatryā sarvato dvādaśāham paribhūya sarvām ṛddhim ṛdhnuyām iti taṃ vai tejasaiva purastāt paryabhavac chandobhir madhyato 'kṣarair upariṣṭād gāyatryā sarvato dvādaśāham paribhūya sarvām ṛddhim ārdhnot
4.23.4	sarvām ṛddhim ṛdhnoti ya evaṃ veda
4.23.5	yo vai gāyatrīṃ pakṣiṇīṃ cakṣuṣmatīṃ jyotiṣmatīm bhāsvatīṃ veda gāyatryā pakṣiṇyā cakṣuṣmatyā jyotiṣmatyā bhāsvatyā svargaṃ lokam ety eṣā vai gāyatrī pakṣiṇī cakṣuṣmatī jyotiṣmatī bhāsvatī yad dvādaśāhas tasya yāv abhito 'tirātrau tau pakṣau yāv antarāgniṣṭomau te cakṣuṣī ye 'ṣṭau madhya ukthyāḥ sa ātmā
4.23.6	gāyatryā pakṣiṇyā cakṣuṣmatyā jyotiṣmatyā bhāsvatyā svargaṃ lokam eti ya evaṃ veda
4.24.1	trayaś ca vā ete tryahā ā daśamam ahar ā dvāv atirātrau yad dvādaśāhaḥ
4.24.2	dvādaśāhāni dīkṣito bhavati yajñiya eva tair bhavati
4.24.3	dvādaśa rātrīr upasada upaiti śarīram eva tābhir dhūnute
4.24.4	dvādaśāham prasutaḥ
4.24.5	bhūtvā śarīraṃ dhūtvā śuddhaḥ pūto devatā apyeti ya evaṃ veda
4.24.6	ṣaṭtriṃśadaho vā eṣa yad dvādaśāhaḥ ṣaṭtriṃśadakṣarā vai bṛhatī bṛhatyā vā etad ayanaṃ yad dvādaśāho bṛhatyā vai devā imāṃllokān āśnuvata te vai daśabhir evākṣarair imaṃ lokam āśnuvata daśabhir antarikṣam daśabhir divaṃ caturbhiś catasro diśo dvābhyām evāsmiṃlloke pratyatiṣṭhan
4.24.7	pratitiṣṭhati ya evaṃ veda
4.24.8	tad āhur yad anyāni chandāṃsi varṣīyāṃsi bhūyo 'kṣaratarāṇy atha kasmād etām bṛhatīty ācakṣata iti
4.24.9	etayā hi devā imāṃllokān āśnuvata te vai daśabhir evākṣarair imaṃ lokam āśnuvata daśabhir antarikṣaṃ daśabhir divaṃ caturbhiś catasro diśo dvābhyām evāsmiṃlloke pratyatiṣṭhaṃs tasmād etām bṛhatīty ācakṣate
4.24.10	aśnute yadyat kāmayate ya evaṃ veda
4.25.1	prajāpatiyajño vā eṣa yad dvādaśāhaḥ prajāpatir vā etenāgre 'yajata dvādaśāhena so 'bravīd ṛtūṃśca māsāṃśca yājayata mā dvādaśāheneti taṃ dīkṣayitvānapakramaṃ gamayitvābruvan dehi nu no 'tha tvā yājayiṣyāma iti tebhya iṣam ūrjam prāyacchat saiṣorg ṛtuṣu ca māseṣu ca nihitā dadataṃ vai te tam ayājayaṃs tasmād dadad yājyaḥ pratigṛhṇanto vai te tam ayājayaṃs tasmāt pratigṛhṇatā yājyam
4.25.2	ubhaye rādhnuvanti ya evaṃ vidvāṃso yajante ca yājayanti ca
4.25.3	te vā ima ṛtavaś ca māsāś ca gurava ivāmanyanta dvādaśāhe pratigṛhya te 'bruvan prajāpatiṃ yājaya no dvādaśāheneti sa tathety abravīt te vai dīkṣadhvam iti te pūrvapakṣāḥ pūrve 'dīkṣanta te pāpmānam apāhata tasmāt te diveva diveva hy apahatapāpmāno 'parapakṣā apare 'dīkṣanta te natarām pāpmānam apāhata tasmāt te tama iva tama iva hy anapahatapāpmānas tasmād evaṃ vidvān dīkṣamāṇeṣu pūrvaḥ pūrva eva didīkṣiṣeta
4.25.4	apa pāpmānaṃ hate ya evaṃ veda
4.25.5	sa vā ayam prajāpatiḥ saṃvatsara ṛtuṣu ca māseṣu ca pratyatiṣṭhat te vā ima ṛtavaś ca māsāś ca prajāpatāv eva saṃvatsare pratyatiṣṭhaṃs ta ete 'nyonyasmin pratiṣṭhitā evaṃ ha vāva sa ṛtviji pratitiṣṭhati yo dvādaśāhena yajate tasmād āhur na pāpaḥ puruṣo yājyo dvādaśāhena ned ayam mayi pratitiṣṭhād iti
4.25.6	jyeṣṭhayajño vā eṣa yad dvādaśāhaḥ sa vai devānāṃ jyeṣṭho ya etenāgre 'yajata śreṣṭhayajño vā eṣa yad dvādaśāhaḥ sa vai devānāṃ śreṣṭho ya etenāgre 'yajata
4.25.7	jyeṣṭhaḥ śreṣṭho yajeta kalyāṇīha samā bhavati na pāpaḥ puruṣo yājyo dvādaśāhena ned ayam mayi pratitiṣṭhād iti
4.25.8	indrāya vai devā jyaiṣṭhyāya śraiṣṭhyāya nātiṣṭhanta so 'bravīd bṛhaspatiṃ yājaya mā dvādaśāheneti tam ayājayat tato vai tasmai devā jyaiṣṭhyāya śraiṣṭhyāyātiṣṭhanta
4.25.9	tiṣṭhante 'smai svā jyaiṣṭhyāya śraiṣṭhyāya sam asmin svāḥ śreṣṭhatāyāṃ jānate ya evaṃ veda
4.25.10	ūrdhvo vai prathamas tryahas tiryaṅ madhyamo 'rvāṅ uttamaḥ sa yad ūrdhvaḥ prathamas tryahas tasmād ayam agnir ūrdhva uddīpyata ūrdhvā hy etasya dig yat tiryaṅ madhyamas tasmād ayaṃ vāyus tiryaṅ pavate tiraścīr āpo vahanti tiraścī hy etasya dig yad arvāṅ uttamas tasmād asāv arvāṅ tapaty arvāṅ varṣaty arvāñci nakṣatrāṇy arvācī hy etasya dik samyañco vā ime lokāḥ samyañca ete tryahāḥ
4.25.11	samyañco 'smā ime lokāḥ śriyai dīdyati ya evaṃ veda
4.26.1	dīkṣā vai devebhyo 'pākrāmat tāṃ vāsantikābhyām māsābhyām anvayuñjata tāṃ vāsantikābhyām māsābhyāṃ nodāpnuvaṃs tāṃ graiṣmābhyāṃ tāṃ vārṣikābhyāṃ tāṃ śāradābhyāṃ tāṃ haimantikābhyām māsābhyām anvayuñjata tāṃ haimantikābhyām māsābhyāṃ nodāpnuvaṃs tāṃ śaiśirābhyām māsābhyām anvayuñjata tāṃ śaiśirābhyām māsābhyām āpnuvan
4.26.2	āpnoti yam īpsati nainaṃ dviṣann āpnoti ya evaṃ veda
4.26.3	tasmād yaṃ sattriyā dīkṣopanamed etayor eva śaiśirayor māsayor āgatayor dīkṣeta sākṣād eva tad dīkṣāyām āgatāyām dīkṣate pratyakṣād dīkṣām parigṛhṇāti tasmād etayor eva śaiśirayor māsayor āgatayor ye caiva grāmyāḥ paśavo ye cāraṇyā aṇimānam eva tat paruṣimāṇaṃ niyanti dīkṣārūpam eva tad upaniplavante
4.26.4	sa purastād dīkṣāyāḥ prājāpatyam paśum ālabhate
4.26.5	tasya saptadaśa sāmidhenīr anubrūyāt saptadaśo vai prajāpatiḥ prajāpater āptyai
4.26.6	tasyāpriyo jāmadagnyo bhavanti
4.26.7	tad āhur yad anyeṣu paśuṣu yathaṛṣy āpriyo bhavanty atha kasmād asmin sarveṣāṃ jāmadagnya eveti
4.26.8	sarvarūpā vai jāmadagnyaḥ sarvasamṛddhāḥ sarvarūpa eṣa paśuḥ sarvasamṛddhas tad yajjāmadagnyo bhavanti sarvarūpatāyai sarvasamṛddhyai
4.26.9	tasya vāyavyaḥ paśupuroḍāśo bhavati
4.26.10	tad āhur yad anyadevatya uta paśur bhavaty atha kasmād vāyavyaḥ paśupuroḍāśaḥ kriyata iti
4.26.11	prajāpatir vai yajño yajñasyāyātayāmatāyā iti brūyād yad u vāyavyas tena prajāpater naiti vāyur hy eva prajāpatiḥ
4.26.12	tad uktam ṛṣiṇā pavamānaḥ prajāpatir iti
4.26.13	satram u cet saṃnyupyāgnīn yajeran sarve dīkṣeran sarve sunuyur vasantam abhyudavasyaty ūrg vai vasanta iṣam eva tad ūrjam abhyudavasyati
4.27.1	chandāṃsi vā anyonyasyāyatanam abhyadhyāyan gāyatrī triṣṭubhaś ca jagatyai cāyatanam abhyadhyāyat triṣṭub gāyatryai ca jagatyai ca jagatī gāyatryai ca triṣṭubhaś ca tato vā etam prajāpatir vyūḍhachandasaṃ dvādaśāham apaśyat tam āharat tenāyajata tena sa sarvān kāmāṃś chandāṃsy agamayat
4.27.2	sarvān kāmān gacchati ya evaṃ veda
4.27.3	chandāṃsi vyūhaty ayātayāmatāyai
4.27.4	chandāṃsy eva vyūhati tad yathādo 'śvair vānaḍudbhir vānyair anyair aśrāntatarair aśrāntatarair upavimokaṃ yānty evam evaitac chandobhir anyair anyair aśrāntatarair aśrāntatarair upavimokaṃ svargaṃ lokam yanti yacchandāṃsi vyūhati
4.27.5	imau vai lokau sahāstāṃ tau vyaitāṃ nāvarṣan na samatapat te pañcajanā na samajānata tau devāḥ samanayaṃs tau saṃyantāv etaṃ devavivāhaṃ vyavahetāṃ rathaṃtareṇaiveyam amūṃ jinvati bṛhatāsāv imām
4.27.6	naudhasenaiveyam amūṃ jinvati śyaitenāsāv imāṃ dhūmenaiveyam amūṃ jinvati vṛṣṭyāsāv imāṃ devayajanam eveyam amuṣyām adadhāt paśūn asāv asyām
4.27.7	etad vā iyam amuṣyāṃ devayajanam adadhād yad etaccandramasi kṛṣṇam iva
4.27.8	tasmād āpūryamāṇapakṣeṣu yajanta etad evopepsantaḥ
4.27.9	ūṣān asāv asyāṃ taddhāpi turaḥ kāvaṣeya uvācoṣaḥ poṣo janamejayaketi tasmāddhāpyetarhi gavyam mīmāṃsamānāḥ pṛcchanti santi tatroṣāḥ iti ūṣo hi poṣo 'sau vai loka imaṃ lokam abhiparyāvartata
4.27.10	tato vai dyāvāpṛthivī abhavatāṃ na dyāvāntarikṣān nāntarikṣād bhūmiḥ
4.28.1	bṛhac ca vā idam agre rathaṃtaraṃ cāstāṃ vāk ca vai tan manaś cāstāṃ vāg vai rathaṃtaram mano bṛhat tad bṛhat pūrvaṃ sasṛjānaṃ rathaṃtaram atyamanyata tad rathaṃtaraṃ garbham adhatta tad vairūpam asṛjata
4.28.2	te dve bhūtvā rathaṃtaraṃ ca vairūpaṃ ca bṛhad atyamanyetāṃ tad bṛhad garbham adhatta tad vairājam asṛjata
4.28.3	te dve bhūtvā bṛhac ca vairājaṃ ca rathaṃtaraṃ ca vairūpam cātyamanyetāṃ tad rathaṃtaraṃ garbham adhatta tacchākvaram asṛjata
4.28.4	tāni trīṇi bhūtvā rathaṃtaraṃ ca vairūpam ca śākvaraṃ ca bṛhac ca vairājaṃ cātyamanyanta tad bṛhad garbham adhatta tad raivatam asṛjata
4.28.5	tāni trīṇy anyāni trīṇy anyāni ṣaṭ pṛṣṭhāny āsan
4.28.6	tāni ha tarhi trīṇi chandāṃsi ṣaṭ pṛṣṭhāni nodāpnuvan sā gāyatrī garbham adhatta sānuṣṭubham asṛjata triṣṭub garbham adhatta sā paṅktim asṛjata jagatī garbham adhatta sātichandasam asṛjata tāni trīṇy anyāni trīṇy anyāni ṣaṭ chandāṃsy āsan ṣaṭ pṛṣṭhāni tāni tathākalpanta kalpate yajño 'pi
4.28.7	tasyai janatāyai kalpate yatraivam etāṃ chandasāṃ ca pṛṣṭhānāṃ ca kḷptiṃ vidvān dīkṣate dīkṣate
4.29.1	agnir vai devatā prathamam ahar vahati trivṛt stomo rathaṃtaraṃ sāma gāyatrī chandaḥ
4.29.2	yathādevatam enena yathāstomaṃ yathāsāma yathāchandasaṃ rādhnoti ya evaṃ veda
4.29.3	yad vā eti ca preti ca tat prathamasyāhno rūpaṃ yad yuktavad yad rathavad yad āśumad yat pibavad yat prathame pade devatā nirucyate yad ayaṃ loko 'bhyudito yad rāthaṃtaraṃ yad gāyatraṃ yat kariṣyad etāni vai prathamasyāhno rūpāṇi
4.29.4	upaprayanto adhvaram iti prathamasyāhna ājyam bhavati
4.29.5	preti prathame 'hani prathamasyāhno rūpam
4.29.6	vāyav ā yāhi darśateti praugam eti prathame 'hani prathamasyāhno rūpam
4.29.7	ā tvā rathaṃ yathotaya idaṃ vaso sutam andha iti marutvatīyasya pratipadanucarau rathavac ca pibavac ca prathame 'hani prathamasyāhno rūpam
4.29.8	indra nedīya ed ihītīndranihavaḥ pragāthaḥ prathame pade devatā nirucyate prathame 'hani prathamasyāhno rūpam
4.29.9	praitu brahmaṇaspatir iti brāhmaṇaspatyaḥ preti prathame 'hani prathamasyāhno rūpam
4.29.10	agnir netā tvaṃ soma kratubhiḥ pinvanty apa iti dhāyyāḥ prathameṣu padeṣu devatā nirucyante prathame 'hani prathamasyāhno rūpam
4.29.11	pra vā indrāya bṛhata iti marutvatīyaḥ pragāthaḥ preti prathame 'hani prathamasyāhno rūpam
4.29.12	ā yātv indro 'vasa upa na iti sūktam eti prathame 'hani prathamasyāhno rūpam
4.29.13	abhi tvā śūra nonumo 'bhi tvā pūrvapītaya iti rathaṃtaram pṛṣṭham bhavati rāthaṃtare 'hani prathame 'hani prathamasyāhno rūpam
4.29.14	yad vāvāna purutamam purāṣāḍ iti dhāyyā vṛtrahendro nāmāny aprā ity eti prathame 'hani prathamasyāhno rūpam
4.29.15	pibā sutasya rasina iti sāmapragāthaḥ pibavān prathame 'hani prathamasyāhno rūpam
4.29.16	tyam ū ṣu vājinaṃ devajūtam iti tārkṣyam purastāt sūktasya śaṃsati svastyayanaṃ vai tārkṣyaḥ svastitāyai
4.29.17	svastyayanam eva tat kurute svasti saṃvatsarasya pāram aśnute ya evaṃ veda
4.30.1	ā na indro dūrād ā na āsād iti sūktam eti prathame 'hani prathamasyāhno rūpam
4.30.2	sampātau bhavato niṣkevalyamarutvatīyayor nividdhāne vāmadevo vā imāṃllokān apaśyat tān sampātaiḥ samapatad yat sampātaiḥ samapatat tat sampātānāṃ sampātatvaṃ tad yat sampātau prathame 'hani śaṃsati svargasya lokasya samaṣṭyai sampattyai saṃgatyai
4.30.3	tat savitur vṛṇīmahe 'dyā no deva savitar iti vaiśvadevasya pratipadanucarau rāthaṃtare 'hani prathame 'hani prathamasyāhno rūpam
4.30.4	yuñjate mana uta yuñjate dhiya iti sāvitraṃ yuktavat prathame 'hani prathamasyāhno rūpam
4.30.5	pra dyāvā yajñaiḥ pṛthivī ṛtāvṛdheti dyāvāpṛthivīyam preti prathame 'hani prathamasyāhno rūpam
4.30.6	iheha vo manasā bandhutā nara ity ārbhavaṃ yad vā eti ca preti ca tat prathamasyāhno rūpaṃ tad yat preti sarvam abhaviṣyat praiṣyann evāsmāllokād yajamānā iti tad yad iheha vo manasā bandhutā nara ity ārbhavam prathame 'hani śaṃsaty ayaṃ vai loka ihehāsminn evaināṃs tal loke ramayati
