1.1.1	We shall explain the sacrifice.
8.18.11	The Sadasyas take up the morsels.
8.18.12	He places the Sūdavac Sukra-vessel.
8.18.13	The Hotrāgas, having offered the Soma-juice once each, and having taken up the Soma-juice from the Sukra-vessel, return.
8.18.14	The Adhvaryu proceeds with them.
8.18.15	Having taken the Maitrāvaruṇa vessel, he instructs, "Do you offer to Prashāstṛ." Having offered after the Vasat-utterance and the second Vasat-utteran ce, he gives it to the Hotrāgas. The Sadas-priest takes the oblation.
8.18.16	In this way he proceeds with the remaining ones.
8.19.1	"O Brahman, do you worship the Brahman-priest," "O Potar, do you worship," "O Neṣṭar, do you," "O Agnīdh, do you worship."
8.19.2	Taking his goblet, he goes to the assembly hall and informs the Hotṛ, "The Brahman has come."
8.19.3	The Hotṛ replies, "He will do well who will make us drink Soma."
8.19.4	The Adhvaryu eats at the Homa and Abhiṣava, the Vasat-utterers at the Vasat-recitation, and the Camasādhvaryus at the announcement.
8.19.5	The Vasat-utterer eats first, then the Adhvaryu, and then the Camasā-dhvaryus.
8.19.6	When there is an alternation of Vasat-recitations and Homa, and of Homa and Vasat-recitaitons, the eating is done in accordance with the remaining (recitations and Homais).
8.19.7	And in the case of two things being grasped by different persons, there is no such thing as ‘coalescence’.
8.19.8	There is no drinking of Soma by the Vaiśya and the Rājanya.
8.19.9	If a non-Brahmin were to drink Soma, he would bring the Nyagrodha-sticks, grind them, and cleanse them. Then he would take up other cups, and then the cup of the sacrificer. Then he would offer into other cups, and with a fresh Darbha-grass he would offer into this one, having taken out embers from the Ahavaniya fire, saying, "I am yours." Then he would partake of other cups, and the sacrificer would partake of this cup.
8.19.10	They eat the oblations of two deities.
8.19.11	The Hotṛ, Adhvaryu and Pratiprasthātṛ.
8.19.12	Thus they are in order.
8.19.13	They desire to invite each other.
8.19.14	"The invitation is "Invite!"."
8.19.15	The reply is "Invited!"
8.19.16	Wherever they may eat at one time, they desire to invite each another.
8.19.17	He eats the Indra-Vayu portion twice, the other two portions once each.
8.19.18	The Indra-Vayu potion is eaten first, for the control of the vital airs; the Maitravaruna potion next, for the control over the eyes; the Asvina potion all around, for the control on the ears.
8.19.19	Having eaten all the portions, they do not let them go out, because of the non-letting go.
8.19.20	Having poured down all the Sampātā into the Hotr’s goblet, he places a piece of the cake in the vessel of Indra-Vayu, the Payasyā in the vessel of Mitra-Varuna, and the cooked rice of the Asvins in the vessel of the Dakṣiṇā-havanīya. He places them on the northern side of the Dakṣinā-havanī. They wait till the third pressing.
8.19.21	Having poured down the Hotr’ s Ida, he places it.
8.19.22	The Camasādhvaryus take up the cups as they are being invoked.
8.19.23	The Hotṛ holds the Hotṛ's cup as it is touched.
8.19.24	Those who are in the proper place drink the cup as it is invoked.
8.19.25	Having sprinkled himself after the Iḍā-cup has been eaten, he places the Iḍā portion for the Acchavaka.
8.19.26	He performs with the Vāja-saman as in the Vaisvadeva.
8.20.1	The Hotr performs the rites of Savanīya offerings, beginning with the sprinkling, as in the case of the animal-sacrifice.
8.20.2	The Camasins partake of the Camasa-cup. The formula for partaking has been explained.
8.20.3	The Hotr partakes of all the cups once each, and twice of his own cup.
8.20.4	The Adhvaryu eats twice of the offerings that have been raised up, and once of those that have been eaten.
8.20.5	The Hotrakas eat the third at the end.
8.20.6	Having eaten all, they make the offerings with the formula, "Grow, be united." They are the Nārāśaṃsa offerings.
8.20.7	He places them behind the Havirdhāna-cart, facing the south, towards the north, between the Nestr and the Agnidhriya. He places the two cups.
8.20.8	The Acchāvāka sits down in front of his own Dhishnya-shed outside the Sadas.
8.20.9	He gives him a piece of the cake and says, "O Acchāvākas, speak what you have to say."
8.20.10	When the Brahman is called out by the Adhvaryu with the formula, "Brahmanas, do you call us," then the Adhvaryus says, "The Adhvaryu desires to call out; do you call him."
8.20.11	When the Brahman knows that he is being called out by the Hotr, then he says, "Do you recite when the Adhvaryupaatra is being brought after taking up the Adhvaryupatra."
8.20.12	When it is put on, he instructs the Acchavaka to offer. At the Vasat-utterance, he offers; having offered at the Anuvṣat-utterance he takes the oblation.
8.20.13	He does not eat together with it.
8.20.14	He does no wish to invite him to partake of it.
8.20.15	If he wishes to invite him to share in it, he should say, "Eat."
8.20.16	The two cups of the Neṣṭṛ and Āgnīdhra are placed between the two cups of the Adhvaryu and the Pratiprasthātṛ.
8.20.17	This is the place of the Acchavaka's cup.
8.21.1	When the Rtugrahas are taken in groups of twelve, thirteen or fourteen, all are offered separately in the twelve, one is offered separately in the thirteen and both are offered together in the fourteen. The first two are offered together, the last two are offered together.
8.21.2-5	The offerings are not made. The Adhvaryu takes the first portion of the Soma-juice in his own vessel with the formula, "Thou art taken with a support; for Madhu thee." The Pratiprasthātṛ takes the second portion in his own vessel, with the formula, “Thou art taken with support; for Madhava thee." They take the portions with mutual contact.
8.21.6	The Adhvaryu is in front, the Pratiprasthātṛ is behind.
8.21.7	The Adhvaryu recites the earlier mantras, the Pratiprathātṛ the later ones.
8.21.8	The Adhvayu moves on the right, the Pratiprathatṛ on the left.
8.21.9	They should not approach each other.
8.21.10	The Advaryu is embraced with the cup while entering, and the Pratiprathata with the vessel while coming out.
8.21.11	The Adhvaryu says three times, "Do thou send forth with the Rtu." The Pratiprasthātṛ says three times.
8.21.12	Having turned upside down the two vessels, the Adhvaryu again says twice, "Do thou (the Pratiprasthātr) send forth with the Rtus." The Pratiprathātṛ says twice.
8.21.13	Having turned them upside down again, the Adhvaryu says once, "Do thou, O Pratiprasthätṛ, send forth with the Ritus." The Prātiprathātṛ also says once.
8.21.14	When the Adhvaryu says, "O Hotṛ, do thou offer," he directs him to offer this.
8.21.15	Or he himself sits down and offers.
8.21.16	The Pratiprasthātṛ pours the Soma-juice into the Adhvaryus vessel from his own vessel. The Adhvaryu pours a portion of it into the Pratiprasthātr's vessel.
8.21.17	They consume it with the Pratiprasthatṛ.
8.21.18	The Hotṛ twice, the others once each.
8.21.19	At whose Vasat-call they offer, to him they partake.
8.21.20	Having washed the vessel of Marjalyi, he places it in the place of worship.
8.22.1	"With his own vessel, which has not been eaten, he takes the Indra-Agni Kalasha, which is accompanied by a knife, with the verse, "Indra and Agni have come to the Soma."
8.22.2	Having placed him in front of the Hotr, he sits facing east and takes up the Sastra with the formula, "O gods, do you listen."
8.22.3	When the Hotr calls him, he responds at that time with the formula, “O Śoṃsa, do you rejoice like a god. O Śoṃsa do you rejoice like one who is awake."
8.22.4	When rising, he should turn to the right and first receive the response, facing the person. Standing thereafter, he should stand upright or humbly.
8.22.5	In all pauses and in the Praṇava.
8.22.6	One should not omit half a verse.
8.22.7	One should respond to the chant.
8.22.8	One should do both in the recitation, like "Shonasaṃmoda" and "Uthāmoda".
8.22.9	Wherever the Hotṛ may stop, one should say, "Let there be joy."
8.22.10	This is the procedure for all the Sastras.
8.22.11	Having recited the Sastra, one recites at every Prātahsavana.
8.22.12	Having recited a Sastra, one takes up the Graha and the cups. The Camasādhvaryus recite the Utkhaśa, "Recite for Soma."
8.22.13	The Nārāśaṃsa-cups are shaken in accordance with the Vasat and Anuvṣat-utterances.
8.22.14	The Nārāśamsa-cups are consumed.
8.22.15	The Nārasamsa-cups are also consumed at the Apāyanasadana.
8.23.1	With the verse, "Oṃ, the months are held by the leader of the people," he takes the Kalasa-cup from the Kalasa at the Visvadevya-cup, accompanied by the Stut and Sastra-verses.
8.23.2	Having placed it, he recites the Stotra. That has been explained.
8.23.3	When the Stotra is concluded, he recites Sastra. That has been described.
8.23.4	Having recited the Sastra, he takes up the cup and the cups. The Camasadharvas recite the Uktha. The Soma is offered. Having instructed thus, the shaking of the cups and the Grahas is explained. All the cups are consumed.
8.23.5	You are not for the nourishing and the dwelling.
8.23.6	You are for the three Uthyas.
8.23.7	You are taken with a purpose. For Mitra and Varuna you are. He takes the third Maitravaruna cup in the Uthyasthali vessel with the Uthyas vessel.
8.23.8	This is your birthplace. For Mitra and Varuṇa you are. He places it in the place of dwelling.
8.23.9	Again he touches the vessel with the formula, "Thou art the oblation again."
8.23.10	He takes up eleven vessels beginning with the Maitrāvaruṇa vessel.
8.23.11	He takes up the Acchavaka vessel in front of the Agnidhra vessel. The Acchavaka vessel belongs to the Stut and Sastra.
8.23.12	Having returned the Sastra, he takes up the cup and instructs the Camasādhvaryus, "Take up the cups; the Upavasanta Soma is being pressed."
8.24.1	Having offered, he pours down the Graha-mixture into the Maitrāvaruṇa goblet, saying, "I pour thee for the life of the gods, for the life of sacrifice, for what is dear to them."
8.24.2	Having offered outside the Sadas.
8.24.3	If one desires, "May the Adhvaryu be devoted to the glory of the sacrifice," then he should pour down the offerings as explained in the Brāhmaṇa.
8.24.4	All of them eat together. The Maitrāvaruṇa eats first, once for each (verse). Twice he eats in his own goblet. The Adhvaryu eats twice, once for each time the Maitrāvaruṇa has eaten. The Maitrāvaruna eats a third time.
8.24.5	Then the Pratiprasthātṛ proceeds with the two Uthyas, which are like the Stomas, according to the same procedure.
8.24.6	"To Indra thee" (he says) at the second libation. The offering-material is again placed in the vessel. He touches the vessel with the formula, "Thou art the offering-material."
8.24.7	While taking up the cups of the Brahmanācchaṃsin and the chief cup, he pours the king over one group of cups.
8.24.8	He pours the remaining Soma into the Brahmanācchamsin's cup. The Pratiprasthātṛ does not partake.
8.24.9	"With Indra and Agni thee" (he says) at the third cup. The Grahas are taken and placed (in their proper places).
8.24.10	He does not touch the pot.
8.24.11	He orders, "Lift up the cups beginning with the Acchavaka's cup, lift up all the king, having churned the ten pitchers, place them down."
8.24.12	He offers the cups beginning with the Acchavahukamasa. He offers all the cups of the king. He does not exceed (the prescribed number).
8.24.13	Having offered ten cups, he offers the Kalasa.
8.24.14	He offers the Grahasampata in the Acchavahukarasa. The Pratiprasthâtar does not consume.
8.24.15	He offers at the conclusion of the Savana with the verse, "May Agni protect us at the morning Savana."
8.24.16	The Praśāstṛ (the Adhvaryu) directs, "Do you go forth."
8.24.17	The Praśāstŕ says, "Do you move."
8.24.18	The morning pressing comes to an end.
9.1.1	The midday pressing is performed with the Abhiṣava.
9.1.2	Its procedure has been explained in the morning pressing.
9.1.3	The two-deity-grahas, the Indrāgna and the Vaiśvadeva, and the Darvihoma are not found.
9.1.4	Having sprinkled the Vasatīvarī waters, he performs the Nigrābha rite.
9.1.5	All the kings are anointed.
9.1.6	The Gravastute (priest) gives the crown to Soma.
9.1.7	They anoint, saying, "Here, here."
9.1.8	At the middle anointing of the last section, they anoint, saying "Great, great."
9.1.9	In the best of consecrations, well-performed, in the king.
9.1.10	The gods, the stones, the moon, Indra, have spoken, they have found Indra. They have brought down the most excellent one from his abode, from the sky, from the heaven, from the earth, from the air, from the water, from the plants, from the herbs, from the trees, from the forest, from the wood, from the stone, from the earth. They have brought forth the well-being, the Brahmic lustre. They have slain the Rakshas in battle. The Brahman-fee has been removed. The Pratiprasthātṛ praises the stones.
9.1.11	Here some people mention the offering of the Savanīya oblations.
9.1.12	At the time of taking the Dhārāgraha, one should first take the Sukra and Ammani, then take the Āgrayana from three Dhārās, make the third Dhārā from the Ādhavanīya, and take the Ukthya.
9.1.13	The Adhvaryu and the Pratiprasthātṛ take up the Marutvatīya cups with their respective vessels, with the formula, "The Maruts, the lord of the Maruts, the bull, the grown-up one." The Adhvaryū takes up the cup first with his own vessel, with the formula "O Indra, the lord of Maruts, the Bull, for fighting." The Pratiprasthātr takes up the cup later with his own vessel.
9.1.14	Having taken up the king, he consecrates it as much as he thinks fit for the Madhyamdina Svanas.
9.1.15	The stream of Soma ceases, and the Soma-drainer, having pressed the Soma, places it.
9.1.16	The taking down of the Soma-drains has been explained.
9.1.17	Having placed the Pavamāna cups, the pitchers, the Sukra and Manthin cups, the Āgrayaṇa cup, and the Ukthya cup in their respective places, they proceed to the Soma-draining place and begin the Soma-drainging.
9.1.18	Having offered the Vāyuṣa and Saptahotṛ, they proceed to the Madhyandina Pavamāna. The procedure for the Bahispavamāna has been explained.
9.2.1	The path is Trishtubh, the deity is Rudra. The mantra "May we attain prosperity by the path of Vṛka, the path that is not obstructed" is recited.
9.2.2	Having gone to the north of the Havirdhāna, having gone to the north, having gone around the Agnīdhriya Dhishṇiya, having gone around by the south or between the Mārgālīya and the Havirdhānīya,
9.2.3	the Adhvaryu, the sacrificer and the Brahman enter the Sadas by the eastern door, having gone around in front of the Praśāstṛya Dhishṇiya the Udgātṛs chant with the Madhyandina Pavamāna.
9.2.4	Whatever is other than the leading of the animals, he instructs, "O Pratiprasthātṛ, perform with the Dadhigraha." The instruction ends with the word "perform".
9.2.5	When the Dhishṇyas have been spread out and sprinkled,
9.2.6	when the sacrificial grass has been spread,
9.2.7	the Pratiprasthātr having placed the Pasupuroḍāśa, offers the Savanīya oblations.
9.2.8	Here the Purorāśa is of eleven potsherds.
9.2.9	There is no Namikṣā.
9.2.10	The Pratiprasthātṛ performs the rite with the Dadhigraha ladle in the decorated (shed).
9.2.11	The Āgnīdhra takes up curd in the Audumbara ladle with the verse, "As far as the heaven and earth extend..."
9.2.12	May speech and mind, may breath and out-breath, may sight and hearing, may skill and strength, may vigour and power, may life and old age, may the self and the body, may thee be united. Thou art cooked, the cooking is done. For the cooked thee, for the cooked ones thee. Having placed it on the Agnidhra-chamber.
9.2.13	"O Hotṛ, tell me what you want to say."
9.2.14	When he is told, "If it is cooked, offer it; if not cooked, drink it," he replies, "The oblation is cooked."
9.2.15	Taking it, he goes to the Āhavanīya fire, announces, and when announced in return, he says, "Offer the Dadhigharma."
9.2.16	He offers with the formula, "To that Indra whom they call Varuna, whom they call Mitra, whom they call Satya, the deity of the gods, born of Tapas, to him thee, to them thee, svāhā." At the Vasat-utterance he offers.
9.2.17	Having offered at the Anuvṣat-utterance, he takes the portion.
9.2.18	Those who have taken part in the Pravargya partake of it.
9.2.19	The Anuvāka in the forest is the mantra for consuming the oblations.
9.3.1	Having placed the Purorāśas, he proceeds after mixing them together, saying, "For the midday pressing."
9.3.2	Having performed with the Pasupuroḍāśa and mixed together, he proceeds with the Savanīya offerings.
9.3.3	The Sviṣṭakṛt offering is common for the Pasupurodāśa and the Savanīyas.
9.3.4	Having purified the Ādhavanīya vessel, he sprinkles it ten times and places it upside down.
9.3.5	"When the cups are being filled up, recite (the appropriate formulas). Fill up the Hotr's cup. Make the cups of the Adhvaryu and the Acchāvāka bright on both sides. O Udgātṛ, fill up your cup. O Pratiprasthātṛ, prepare the sprinkled and unsprinkled pieces of Soma. The Soma is being filled up."
9.3.6	He takes up eleven cups, beginning with the Hotṛ's cup, from the Agnidhra's cup to the Adhvaryu's cup.
9.3.7	The Hotr-priests offer the Soma-juice of the Soma-drains which have been sent forth for Indra, at the Madhyamdina pressing, at the Savanayana pressing, at the Nisthayana pressing, at that of the Sukravat, at that of Manthivat, at that of Madhucayanas, at the Savana of the Madhyamatin, at the Savanas of the Madhyamadin, at the Savanah of the Nisthayana, at the Savanaprasthita, at the Savanamantata, at the Savanamadyanta, at the Savanatamasa, at the Savanakapottama, at the Savananisthapana, at the Savanarudhiras, at the Savanalokam, at the Savanada, at the Savaniyaman, at the Savaninirman, at the Savanenam, at the Sawanaprasavani, at the Savaneti, at the Savamantata, at that of Sakravat, at the Savarudhiras, and at the Savanagnivat. Having offered the Soma-juice which has been sent forth for Agni, they offer the Soma-juices which have been sent for Indra. Having offered them, they offer the Savanayana Soma-juices. Having offered those, they offer the Nisthayana Soma-juicea. Having offered these, they offer the Sukravat Soma-juices.
9.3.8	Having called out the Hotṛ by name, he places the Iḍā-oblation in the Hotṛ's vessel, which is being invoked. The Camasādhvaryus take up the vessels.
9.3.9	He places the Iḍa-oblation in pieces for the Acchavaka.
9.3.10	The formula for consuming the oblations is as prescribed.
9.3.11	When the Naraśaṃsa oblations have been placed, the Dakṣiṇā oblations are placed to the south of the altar. They are offered in the manner of the Vaisarjana oblations.
9.3.12	Having bound the gold for the purpose of covering the garment, having placed the ladle on the fire, having tied the end of the garment, he offers twice with "O Agni, lead us" and "O Agni, guide us" at the door of the hall. He makes the remaining ghee.
9.3.13	When they are being led away, he offers with "O Agni" and "O Agnidh" at the door.
9.3.14	He makes the remaining ghee.
9.3.15	"Go to heaven, O lord of wealth!" Having offered gold, he takes it up.
9.3.16	"He spread the sky over the forests." This is the second (verse), if a chariot or a house is given.
9.3.17	"O lord of creation, none of these belongs to you." This is the third (verse), if an horse, a man or an elephant is given.
9.3.18	When the Dakṣiṇās have been taken, the sages afflicted the sacrificer.
9.4.1	With five (oblations) he offers to Agni-Agni-Dhri.
9.4.2	Having taken up the Marutvatīya oblations as prescribed, he instructs (the Hotr) to recite the yajus, "Recite to Indra-Maruts; direct (the Hotr to recite) to Indra-Marut."
9.4.3	Having offered, they move away.
9.4.4	At the taking of the portions according to the seasons, they consume (the oblations) with the Pratiprasthātṛ.
9.4.5	The Hotr twice, the other two once each.
9.4.6	Having washed the bowl of the sweeper, he places it near the Hotṛ.
9.4.7	The Maruts have increased Indra here, the most powerful, the most vigorous, the most mighty, the most abundant, the most glorious. The mother has given birth to the hero, the most glorious, the most powerful. O Indra, O Marut, protect here! With one of his own vessels, which has been eaten from, he takes the third, the Marutvatīya, from the pot, with the ladle.
9.4.8	He takes up the Rtu vessel.
9.4.9	Having recited the Upavasatha-hymn, he recites the Upavasathiya-hymn.
9.4.10	Having recited the Upa vasatha hymn, he takes up the cup and the cups. The Camasadharvas recite the Upavasathia hymn. Having instructed thus, the explanation of the Upavasatiya hymn is finished. The Nārāśaṃsa hymns are to be recited at the time of taking up the cup and at the time of pouring down the Soma.
9.4.11	The Mahendra is the great Indra who by his power, the Mahendra is the Indra who is like a man. With either of these verses he takes up the Mahendra from the pot with the Sukra vessel.
9.4.12	Having placed it, he begins the Stotra. That has been explained. When the Stotra is over, he begins the Sastra. That has been explaineḍ.
9.4.13	Having taken back the weapon, he takes up the cups. The Camasādhvaryus take up the cups.
9.4.14	The other Adhvaryus take up (the Soma) for the Atigrahya libations. The Pratiprasthātṛ takes up the Agniya libation, the Neṣṭṛ takes up the Indraya libation, and the Unneṣṭṛ takes the Sūrya libation.
9.4.15	Having instructed, "Recite the Uktha for Soma", they offer the Atigrahya Soma with the formulas, "O Agni, shining, shining..."
9.4.16	"May I have intelligence, may I have offspring." With these (verses) they eat the oblations which are not to be grasped according to their form.
9.4.17	All eaters do not become nourished in the house.
9.4.18	When one proceeds with three Uthyas, as before.
9.4.19	"For Indra thee" is the general offering and the house of offering.
9.4.20	"All gods, Maruts, Indra" is offered at the end.
9.4.21	The Prastotar instructs, "Proceed!" The Prastotar says, "Proceed!" the Prastotar instructs. The Madhyandina Savana is concluded.
9.5.1	The third Savana begins with the Aditya.
9.5.2	Its Kalpa has been explained in the Madhyandina Savan.
9.5.3	When many are inside the altar, having closed the door of the Havirdhana,
9.5.4	when his enemy is there,
9.5.5	The sacrificer and his wife are within the altar. Then he takes up the Aditya.
9.5.6	If his enemy were to offer a Soma sacrifice, he should stand outside the altar till the Aditya is taken up.
9.5.7	"He takes up a part of the Soma in the Aditya vessel, saying, 'Thou art never a thorn.'
9.5.8	"When will you be released?" (is said) to the curd which is kept in a vessel.
9.5.9	"The sacrifice is the guest of the gods." (is said) when the Soma which is in the vessel of the sun is taken by all.
9.5.10	"Vivasvat is the sun." (is said), at the Upāṃśu-Savan, to unite with the sun.
9.5.11	"With the heavenly rain, I sprinkle you." (is said). One desiring rain should sprinkle the sun with milk and curd.
9.5.12	Some say, "One should not take curd from the middle."
9.5.13	In that (pot) one places the Upāṃśusavana pot with oysters.
9.5.14	Having lifted it up, he approaches the knowledge.
9.5.15	If the water of the pot overflows quickly, there will be rain. If it does not overflow for a long time, there will be no rain.
9.5.16	He does not settle it.
9.5.17	He cleans it with darbha grass, saying, "From the ocean, from the sky."
9.5.18	"He places it with the darbha grass or with his hand, saying, 'I am beyond, I am below.'
9.5.19	He rises up, saying, 'May the sun-god protect me from the gods.'
9.5.20	He carries it, saying, 'The sage extends the path of the sacrifice.'
9.5.21	To the dear, dear-dwelling, dear-vowing, great, lordly, and ruling Adityas, to the rulers of the sky, I address myself. To the dear, etc., as before. He addresses himself to them, saying, "To the dear, etc."
9.6.1	"Those of thine, O Agni, are all the kindling-sticks," so he says, throwing darbha-blades into the Āhavanīya fire, looking elsewhere.
9.6.2	"Stretch out the earth," he should offer for one who desires rain.
9.6.3	One should not look after offering.
9.6.4	One does not say "Vasat" nor does one partake. One places the Sūda-vat vessel.
9.6.5	Having sprinkled the Vasativari-waters, one makes the Nigrābha-waters.
9.6.6	The one who is in the Upavasu vessel, he should put in the Rijiṣa vessel. The Upavasu and Rijiṣa vessels are poured out silently.
9.6.7	The Gravastut does not give the Soma to the Uṣṇīsa.
9.6.8	The Pratiprasthātṛ does not praise the Gravas.
9.6.9	Here some prescribe the offering of the Savanīya cups.
9.6.10	The Āgrayana is taken from the four streams. He takes the Āgrayana from the four streams, and makes the fourth stream from the Aditya vessel.
9.6.11	Having taken it, he consecrates the king as much as he thinks fit for the third pressing. The stream ceases. Having pressed the filter, he places it.
9.6.12	The sacrificer and his wife, having churned out the fire from the place of the Agnidhra, enter the Havirdhana by the other door and offer the fire with the four verses, "The gods have healed us for our beauty." They offer the fire behind the strainer.
9.6.13	Having placed the Pavamāna cups, the Kalasa cups, and the Āgrayana cup in the places of the Grahas, they proceed with the recitation of the Sarpantī verses.
9.6.14	Having offered the Vairūpa and Saptahotṛ offerings, they proceed with Ārbhava Pavamāna. The procedure for the Madhyandina Savana has been explained.
9.7.1	The path of the Adityas is the path of the gods. He recites the verse, "May I be well by the path of the Aditvas." He recites this verse.
9.7.2	Whatever is left after the carrying of the sacrificial grass, he instructs the Pratiprasthātṛ, "Exchange the animal." He recites the end of the instruction.
9.7.3	When the Dhiṣṇyas have not been spread out, when the sacrificial grass has been spread out, the Pratiprasthātṛ pours out the Savanīya oblations.
9.7.4	Here the cake on twelve potsherds.
9.7.5	There is no Pasupuroḍāśa.
9.7.6	Some prescribe Savanīya offerings on eight potsherds everywhere, some on eleven potsherds, some on twelve potsherdas.
9.7.7-10	The Adhvaryu, having adorned himself, proceeds with the animal-sacrifice beginning with the Samvāda. He places the Havirdhāna-shed either to the right or to the left of it. The sacrificer does not partake of the oblations. Some prescribe the partaking of the oblations.
9.7.11	Having poured the Ādhavanīya water into the Putabhṛt vessel, having cleansed the pot with ten (water-drops), having poured it back, having taken it up, he says (to the Hotr), "Recite for the Hotr's goblet being taken up." "Take up the goblets of the Hotṛ, the Maitrāvaruṇa, the Brāhmaṇācchaṃsin, the Prastotṛ, the Udgātṛ, the Pratihartṛ, the Nestr, the Subrahmaṇya, the Āgnīdhra, and the Soma-pours. Make the blessings intense and the Soma-pouring excellent." Having instructed thus, he says,
9.7.12	He carries eleven cups, the Hotṛ-cup being the chief.
9.7.13	He proceeds with the moving ones.
9.7.14	The Soma-juice for Indra, proceeding from the third pressing, of the lord of the third pressing, the lord of the lord of pressing, the lord, the lord of wealth, the lord of Savitr, the lord of Brihaspati, the lord of all gods, the lord of fierce blessings, the Soma-juices proceeding from the middle-performing Soma-cups, the Hotr-priests offer them after the Vasat-utterance and the second Vasat-utter ance. The Soma-cup-priests having offered them once each, having taken up the Soma-juice of fierce blessings, they return, having been ordered to do so.
9.7.15	"To the hawk, the carrier, svāhā."
9.8.1	He offers them again with these (verses), and with "To the self-sacrificing one, svāhā," he offers the Anuvṣṭakāraṇs.
9.8.2	He recites over the offered oblations with "May the Hotr partake of honey and ghee."
9.8.3	The formula for the consumption of the oblations is explained as follows: The oblations are consumed in the manner of a ladle, by those who have ladles.
9.8.4	When the Nārāśaṃsa verses have been recited, they place their respective bowls and offer three pieces of Purorāśa cake towards the south.
9.8.5	Having done this, they put on their upper garments, explain the six Hotr verses, and recite the Mantras related to the Pindapitryajña, starting with "Dāna" and ending with "Pratiyāna".
9.8.6	When that is done, he takes the Savitrī portion with one of the Antaryāma vessels, reciting, "To Savitr, the god, today, the done."
9.8.7	Having gone out, he instructs, "Recite to Savitr, the deity; send forth to Savitr, deity."
9.8.8	Having offered, he does not utter the Vasat call; he does not partake; he places the vessel as if for the Sūda.
9.8.9	"Thou art taken with the Upayāma formula. Thou art well-protected, well-established." With this very vessel, not having eaten, he takes the Kalasha containing the weapons, for the Vaiśvadeva rite.
9.8.10	When the Ekayā and Daśa are being offered, the Pratiprasthātṛ releases the two Prātaḥyuja vessels, takes them out through the eastern door, washes them in the Māñca, brings them back through the eastern door and places them in the Āyatanas.
9.8.11	"The heaven and earth have grown in truth by the sacrifices." When this is being chanted, he responds to the "Modam" from the other side, "Modam, Modam, as if rejoicing, as if not rejoicing."
9.8.12	Some recite it in the opposite order.
9.8.13	Having recited the "Sastra" to Indra, he recites everywhere at the third pressing.
9.8.14	Having recited "Sastra", he takes up the cup and the cups, the Adhvaryu of the cups.
9.8.15	He proceeds as in the morning pressing with the Vaisvadev offerings.
9.9.1	He performs the rites beginning with the churning of the Soma-vessel.
9.9.2	He offers a cake on eight potsherds to Soma.
9.9.3	Having approached it,
9.9.4	having caused to announce, he says, "Do thou offer the ghee." Having offered at the Vasat-utterance,
9.9.5	Here only standing, he offers the first portion with the Soma-cup and the second portion with the spoon. Having gone forward towards the north and having announced, he directs the Soma-cup to be offered to Sūrya. At the Vasat-utterance, standing facing the south, he offers in the southern half of the eastern half.
9.9.6	"He offers with the formula, "To Ghrta (I offer)." As before.
9.9.7	Some prescribe the offering of the cup at either of the two places.
9.9.8	Having filled it with ghee, they take it to the Udgātṛs.
9.9.9	They look at it, thinking, "This is the sacrifice."
9.9.10	For in it they see their own self.
9.9.11	If one does not see one's own self, one should be afflicted and say, "Whatever my mind has gone to," and look at it.
9.9.12	One who desires health or food should eat it.
9.9.13	One who eats food without first offering it to the fire should eat it after offering it to the gods.
9.9.14	The Agnidhra priest sprinkles the glowing embers with a straw.
9.9.15	The Adhvaryu priest, having taken the ghee nine times, sprinkles the glowing embers.
9.9.16	He makes the remaining ghee and the embers are held.
9.9.17	"Thou art taken with the Upayāma formula for the son of Brihaspati." With the Upāṃśu vessel he takes the Pātnīvata from the Āgrayana.
9.9.18	Having besmeared it with the ghee at the time of besmearing the Dhishniyas, he does not place it.
9.9.19	Having gone out, he instructs, "The Agnīd should offer the Pātnîvata."
9.9.20	At the Vaṣaṭ-utterance, he offers with "O Agni, O Pātnīvat!"
9.9.21	The Anuvṣṭakāra is performed with the Kṛtā and Akṛtā mantras.
9.9.22	Some say that the Anuvṣṭkāra is performed in a low voice.
9.9.23	The Nestr has approached the Nestr's place, the Nestr has approached his wife, the Udgātṛ has approached the Udgātā's wife, the Sāman-chanter has approached the Sāman chanter's wife, and the Sāman has approached the Sāmānt's wife. The Sāman-chanters have approached the Sāma-chanters' wives. The Sāma-chanter has approached his wife. The Sāmānt has approached his wife.
9.10.1	The Agnidhra, having gone to the middle of the altar and the Neṣṭṛ, eats the oblation while sitting on the Neṣṭr's seat or on the Agnidhra's seat. If he sits on the Agnidhras seat, he becomes impotent.
9.10.2	He takes the Hotr's goblet and other goblets.
9.10.3	The Sūkta and Sastra are recited.
9.10.4	Having kindled the fires on the altars, he performs the Agniṣṭoma Stotra.
9.10.5	All of them, with their ears covered, should not let their girdles slip down like their navels.
9.10.6	Those who are members of the assembly.
9.10.7	Some say: The priests and the sacrificer.
9.10.8	The Udgātṛ recites the verse, "You are all-knowing, all-seeing, all-powerful."
9.10.9	The gods went to the sacrifice, the wife, having bared her right thigh and having exposed her genitals.
9.10.10	The ones who are worshipped with svāhā, the rulers of the ocean, the wife, facing towards the north, makes the woolen cloth flow along the thigh.
9.10.11	The counting and the flowing are done for the third Stotriya.
