1.1.1	Now we shall teach the domestic rites.
2.9.21	One should recite the mantra "Tryayusam Jamadagnir" while holding the head with both hands.
2.9.22	This is also the same as the woman's.
2.9.23	Silently.
2.9.24	But the Homa is done with the mantra.
2.10.16	Having offered the oblation to Agni, the preceptor stands facing east, on the darbha grass placed behind the fire.
2.10.17	The student, with folded hands, stands facing the preceptor, between the fire and the preceptor, on the darbhas placed in front.
2.10.18	Standing to his right, a learned brahmin fills the student's cupped hands with water.
2.9.25	They make the person who has been expelled from the clan perform the rite of Kusha-purification according to the rules of his clan.
2.9.26	Having made the hair of the person who has committed incest with a cow, they take him to the forest and bury him.
2.9.27	Some place him on a tree.
2.9.28	As per the rules.
2.9.29	A cow is the fee.
2.10.1	One should initiate a Brahmin at the age of eight.
2.10.2	A Kshatriya at the age of eleven.
2.10.19	And above the teacher.
2.10.20	Looking up, he recites, "We have come to the earth."
2.10.21	He reads, "I have come to celibacy."
2.10.22	The teacher asks the name of the one who is being initiated, "What is your name?"
2.10.23	Having determined the name that is to be greeted,
2.10.24	It may be based on a deity, or based on a constellation.
2.10.25	Some say it may also be based on a clan.
2.10.3	The Vaisya stage is for twelve years.
2.10.4	The Brahmana stage is for sixteen years, the Kshatriya stage for twenty-two years, and the Vaisya stage for twenty-four years.
2.10.5	After that, they become Savitri-less.
2.10.6	They should not be initiated, taught, officiated at sacrifices, or married.
2.10.26	The Ācārya, having discarded the water-cup, takes the right hand with the thumb, saying, "I take the hand with the right hand of Savitr, the god, with the arms of the Ashvins, with the hands of Pūshan, this one."
2.10.27	Then he turns him around to the right, saying, "Turn around following the sun, this one."
2.10.7	On the day when the student is to return, they feed him early in the morning, make him well, bathe him, adorn him, and cover him with a new garment.
2.10.8	Their garments are made of silk, wool, cotton, or linen.
2.10.9	Their skins are made of black antelope, goat, or sheep.
2.10.10	Their girdles are made of muñja grass, kashta grass, or tāmbala grass.
2.10.28	With the right hand he touches the right shoulder, touching the navel, saying, "Thou art the knot of the vital airs."
2.10.29	Having touched the region of the navel, he says, "Thou art Ahura."
2.10.30	Having touched (the region of) the heart, he says, "Thou art Krsana."
2.10.31	Having touched with the right hand the right shoulder, he says, "I give thee to Prajapati, this is thine."
2.10.11	The staff should be made of Palasa, Bilva or Ashvattha.
2.10.12	The garment of a Brahmin should be made of silk or wool, of a Kshatriya of cotton and of a Vaishya of wool.
2.10.13	All other articles are explained by this.
2.10.14	In the absence of any of these, all may be used.
2.10.15	In front of the hall, the fire is arranged on a smeared ground.
2.10.32	With the left (hand) he gives to the left (hand of the pupil) the Veda, saying, "This is thine, O god Savitr."
2.10.33	Then he sends him forth, saying, "Thou art a Brahmakārin, this is thine."
2.10.34	"Place the kindling-wood, drink water, perform thy duties, and do not sleep by day."
2.10.35	Having gone northwards from the fire, the teacher sits down facing east, on the Darbha grass.
2.10.16	Having offered the oblation to Agni, the preceptor stands facing east, on the darbha grass placed behind the fire.
2.10.17	The student, with folded hands, stands facing the preceptor, between the fire and the preceptor, on the darbhas placed in front.
2.10.18	Standing to his right, a learned brahmin fills the student's cupped hands with water.
2.10.36	The student, kneeling with his right knee on the ground, facing the teacher, should recite the verses on the darbha grass placed in front of him.
2.10.37	Then, while circumambulating the teacher three times, wearing a girdle of Muñja grass, he should recite the verses "This is the protector from ill-spoken words" and "The protector of truth".
2.10.38	Then, approaching the teacher, he should say, "Please teach me the Savitri verse."
2.10.19	And above the teacher.
2.10.20	Looking up, he recites, "We have come to the earth."
2.10.21	He reads, "I have come to celibacy."
2.10.22	The teacher asks the name of the one who is being initiated, "What is your name?"
2.10.23	Having determined the name that is to be greeted,
2.10.24	It may be based on a deity, or based on a constellation.
2.10.25	Some say it may also be based on a clan.
2.10.39	Therefore, he recites the second half of the verses in order.
2.10.40	And the great formulas ending with Om.
2.10.41	And giving him a wooden staff, he makes him recite, "May you be well-known, may you make me well-known."
2.10.42	Then he goes for alms.
2.10.43	He goes to his mother first, and then to two other friends, or as many as are present.
2.10.26	The Ācārya, having discarded the water-cup, takes the right hand with the thumb, saying, "I take the hand with the right hand of Savitr, the god, with the arms of the Ashvins, with the hands of Pūshan, this one."
2.10.27	Then he turns him around to the right, saying, "Turn around following the sun, this one."
2.10.44	He offers alms to the teacher.
2.10.45	He remains silent for the rest of the day.
2.10.46	When the sun has set, he places the kindling wood, saying, "I have brought kindling wood for Agni."
2.10.47	For three nights he eats without salt or condiments.
2.10.48	At the end of that, a cooked meal for Savitr.
2.10.49	According to one's means.
2.10.50	A cow is the fee.
3.1.1	Now, then, the giving of the cow at the age of sixteen.
2.10.28	With the right hand he touches the right shoulder, touching the navel, saying, "Thou art the knot of the vital airs."
2.10.29	Having touched the region of the navel, he says, "Thou art Ahura."
2.10.30	Having touched (the region of) the heart, he says, "Thou art Krsana."
2.10.31	Having touched with the right hand the right shoulder, he says, "I give thee to Prajapati, this is thine."
3.1.2	The cutting of the hair is explained by the cutting of the hair-ends.
3.1.3	One who is a student should have his hair-ends cut.
3.1.4	All the body-hairs are to be removed.
3.1.5	A pair of cows is the fee for a brahmin.
3.1.6	A pair horses is the fee for kshatriya.
3.1.7	A pair buffaloes is the fee for vaishya.
3.1.8	A cow is the fee for all.
3.1.9	A goat is the fee for taking the hair.
2.10.32	With the left (hand) he gives to the left (hand of the pupil) the Veda, saying, "This is thine, O god Savitr."
2.10.33	Then he sends him forth, saying, "Thou art a Brahmakārin, this is thine."
2.10.34	"Place the kindling-wood, drink water, perform thy duties, and do not sleep by day."
2.10.35	Having gone northwards from the fire, the teacher sits down facing east, on the Darbha grass.
3.1.10	The Upanayana is explained by the Upanayana itself.
3.1.11	But here, the garment is not to be worn without being cut.
3.1.12	No ornament.
3.1.13	One should not perform the Upanayana for one who is going to be absent for a year.
3.1.14	Giving him a wooden staff, he instructs:
3.1.15	"You are under the control of the teacher. Avoid doing what is against dharma.
3.1.16	Avoid anger and falsehood.
3.1.17	Avoid sexual intercourse.
3.1.18	Avoid sleeping on the same bed.
2.10.36	The student, kneeling with his right knee on the ground, facing the teacher, should recite the verses on the darbha grass placed in front of him.
2.10.37	Then, while circumambulating the teacher three times, wearing a girdle of Muñja grass, he should recite the verses "This is the protector from ill-spoken words" and "The protector of truth".
2.10.38	Then, approaching the teacher, he should say, "Please teach me the Savitri verse."
3.1.19	Kausīlavas, Gandhāñjanas.
3.1.20	Bath.
3.1.21	Cleaning the teeth, washing the feet.
3.1.22	Shaving.
3.1.23	Honey and meat.
3.1.24	Mounting on a bullock-cart.
3.1.25	Wearing shoes within the village.
3.1.26	Self-control of the senses.
2.10.39	Therefore, he recites the second half of the verses in order.
2.10.40	And the great formulas ending with Om.
2.10.41	And giving him a wooden staff, he makes him recite, "May you be well-known, may you make me well-known."
2.10.42	Then he goes for alms.
2.10.43	He goes to his mother first, and then to two other friends, or as many as are present.
3.1.27	The wearing of the girdle, begging for alms, carrying the staff, collecting of fuel, sprinkling with water, and salutation in the morning are the constant duties.
3.1.28	The Gāndhārika, Vratin, Āditya-vratin, Upaniṣad-vratin and Jyeṣṭha-sāmanika are the annual observances.
3.1.29	In these, sprinkling with water is done in the evening and morning.
3.1.30	Some do not observe the Āditya-vrata.
3.1.31	Those who do observe it wear only one garment.
3.1.32	They do not hide the sun, except when in a tree or a shelter.
3.1.33	They do not bathe above the knees, except when using aguru.
3.2.1	There are twelve great names of the year.
3.2.2	Nine, six, and three.
3.2.3	This is the option.
3.2.4	Some say one year.
3.2.5	But the vow is more.
2.10.44	He offers alms to the teacher.
2.10.45	He remains silent for the rest of the day.
2.10.46	When the sun has set, he places the kindling wood, saying, "I have brought kindling wood for Agni."
2.10.47	For three nights he eats without salt or condiments.
2.10.48	At the end of that, a cooked meal for Savitr.
2.10.49	According to one's means.
2.10.50	A cow is the fee.
3.1.1	Now, then, the giving of the cow at the age of sixteen.
3.2.6	And the great names were heard by the former ones.
3.2.7	And then there is the Brāhmaṇa of Raurava.
3.2.8	The mothers, while feeding their sons, say:
3.2.9	"O sons of Śakvarī, may you fulfill the vow."
3.2.10	The sprinkling of water is done after them.
3.2.11	One should not eat without sprinkling in the morning.
3.1.2	The cutting of the hair is explained by the cutting of the hair-ends.
3.1.3	One who is a student should have his hair-ends cut.
3.1.4	All the body-hairs are to be removed.
3.1.5	A pair of cows is the fee for a brahmin.
3.1.6	A pair horses is the fee for kshatriya.
3.1.7	A pair buffaloes is the fee for vaishya.
3.1.8	A cow is the fee for all.
3.1.9	A goat is the fee for taking the hair.
3.2.12	Having sipped water in the evening, he should eat without adding fuel to the fire.
3.2.13	He should wear black garments.
3.2.14	He should eat black food.
3.2.15	He should be dependent on his teacher.
3.2.16	He should give alms to those who are without food.
3.2.17	He is an ascetic.
3.2.18	He should stand during the day.
3.2.19	He should sit at night.
3.2.20	When it rains, he should not approach a shelter.
3.2.21	When it is raining, he should say, "The waters are flowing."
3.1.10	The Upanayana is explained by the Upanayana itself.
3.1.11	But here, the garment is not to be worn without being cut.
3.1.12	No ornament.
3.1.13	One should not perform the Upanayana for one who is going to be absent for a year.
3.1.14	Giving him a wooden staff, he instructs:
3.1.15	"You are under the control of the teacher. Avoid doing what is against dharma.
3.1.16	Avoid anger and falsehood.
3.1.17	Avoid sexual intercourse.
3.1.18	Avoid sleeping on the same bed.
3.2.22	The shining one should be addressed thus: "Such are the Shakvari women."
3.2.23	The thundering one should be addressed: "The great sound is great."
3.2.24	One should not cross the flowing river without touching it.
3.2.25	One should not board a boat.
3.2.26	In case of doubt about life, one should board after touching.
3.2.27	Similarly, one should disembark.
3.2.28	The great names are indeed good for water.
3.1.19	Kausīlavas, Gandhāñjanas.
3.1.20	Bath.
3.1.21	Cleaning the teeth, washing the feet.
3.1.22	Shaving.
3.1.23	Honey and meat.
3.1.24	Mounting on a bullock-cart.
3.1.25	Wearing shoes within the village.
3.1.26	Self-control of the senses.
3.2.29	Thus, when one behaves in this way, the rain god showers as desired.
3.2.30	There is no restriction on the places of sleep, sitting, or eating.
3.2.31	In the third practice, one should recite the Stotriya.
3.2.32	The same for the others in the Stotriya
3.2.33	All at the end of all.
3.2.34	One should recite the Stotra to one who has fasted and is absorbed.
3.1.27	The wearing of the girdle, begging for alms, carrying the staff, collecting of fuel, sprinkling with water, and salutation in the morning are the constant duties.
3.1.28	The Gāndhārika, Vratin, Āditya-vratin, Upaniṣad-vratin and Jyeṣṭha-sāmanika are the annual observances.
3.1.29	In these, sprinkling with water is done in the evening and morning.
3.1.30	Some do not observe the Āditya-vrata.
3.1.31	Those who do observe it wear only one garment.
3.2.35	Having filled the water with Kansa and having made all the herbs, having bound the hands, the teacher should dress with a new garment.
3.2.36	At the end of dressing, he should be followed.
3.2.37	One who is dressed should not eat for three nights or one night and one day, being restrained in speech.
3.2.38	Or he should stand in the forest from sunset.
3.1.32	They do not hide the sun, except when in a tree or a shelter.
3.1.33	They do not bathe above the knees, except when using aguru.
3.2.1	There are twelve great names of the year.
3.2.2	Nine, six, and three.
3.2.3	This is the option.
3.2.4	Some say one year.
3.2.5	But the vow is more.
3.2.39	On the next day, having kindled fire in the forest, having offered oblations with the Vyāhṛtis, one should then look at it.
3.2.40	Fire, ghee, sun, Brahman, bull, food, water, curd.
3.2.41	Heaven is revealed, light is revealed.
3.2.42	Thus three times all.
3.2.43	Having performed the peace rite, one greets the teacher.
3.2.6	And the great names were heard by the former ones.
3.2.7	And then there is the Brāhmaṇa of Raurava.
3.2.8	The mothers, while feeding their sons, say:
3.2.9	"O sons of Śakvarī, may you fulfill the vow."
3.2.10	The sprinkling of water is done after them.
3.2.11	One should not eat without sprinkling in the morning.
3.2.44	This is his utterance.
3.2.45	The bull, the garment, and the gift are the Dakṣiṇās.
3.2.46	The first option.
3.2.47	Some say, "One should cover the teacher."
3.2.48	The Indra-sthalipaka offering, one should offer the verse "We invoke the Rg and the Sama" with this verse, or with both verses "The lord of the assembly, the wonderful" or "The lord of heaven, the wonderful."
3.2.49	In the Anupravacaniya (rituals), it is like this.
3.2.12	Having sipped water in the evening, he should eat without adding fuel to the fire.
3.2.13	He should wear black garments.
3.2.14	He should eat black food.
3.2.15	He should be dependent on his teacher.
3.2.16	He should give alms to those who are without food.
3.2.17	He is an ascetic.
3.2.18	He should stand during the day.
3.2.19	He should sit at night.
3.2.20	When it rains, he should not approach a shelter.
3.2.21	When it is raining, he should say, "The waters are flowing."
3.2.50	The mantra is special in that it says, "I have acted everywhere, but I was unable to do so. Therefore, I have come to you."
3.2.51	In the Agniye, the goat, in the Aindri, the ram, and in the Pavamane, the cow are the offerings.
3.2.52	Having returned, one should feed the teacher along with his disciples.
3.2.53	And those who have joined as fellow students.
3.2.54	The explanation of the Anugāpaka-kalpa is done only with the Jyeshtasāman and Mahānāmnī.
3.2.22	The shining one should be addressed thus: "Such are the Shakvari women."
3.2.23	The thundering one should be addressed: "The great sound is great."
3.2.24	One should not cross the flowing river without touching it.
3.2.25	One should not board a boat.
3.2.26	In case of doubt about life, one should board after touching.
3.2.27	Similarly, one should disembark.
3.2.28	The great names are indeed good for water.
3.2.29	Thus, when one behaves in this way, the rain god showers as desired.
3.2.30	There is no restriction on the places of sleep, sitting, or eating.
3.2.31	In the third practice, one should recite the Stotriya.
3.2.32	The same for the others in the Stotriya
3.2.33	All at the end of all.
3.2.34	One should recite the Stotra to one who has fasted and is absorbed.
3.2.35	Having filled the water with Kansa and having made all the herbs, having bound the hands, the teacher should dress with a new garment.
3.2.36	At the end of dressing, he should be followed.
3.2.37	One who is dressed should not eat for three nights or one night and one day, being restrained in speech.
3.2.38	Or he should stand in the forest from sunset.
3.3.1	The initiation with the Prāṣṭhpadī and Hasta.
3.3.2	Having offered with the Vyāhṛtis, the recitation of Savitri for the disciples as in the Upa nayana.
3.3.3	And the Savitri of the Sama Veda.
3.3.4	And "Soma, the king, Varuna."
3.3.5	Having studied the Vedas from the beginning, as per the meaning.
3.3.6	They eat the unbroken grains, saying "The one with wealth, the one with wealth, with the ladle."
3.2.39	On the next day, having kindled fire in the forest, having offered oblations with the Vyāhṛtis, one should then look at it.
3.2.40	Fire, ghee, sun, Brahman, bull, food, water, curd.
3.2.41	Heaven is revealed, light is revealed.
3.2.42	Thus three times all.
3.2.43	Having performed the peace rite, one greets the teacher.
3.3.7	They eat curds, saying, "I have performed the rite of Dadhikravan."
3.3.8	Those who have sipped water should recite the Anuvākyā for the Khaṇḍikas.
3.3.9	They desire the Savitra day.
3.3.10	On the northern course, the night is of one day.
3.3.11	Some do it on both sides for three days.
3.3.12	The sprinkling of water by the teachers is done on both sides.
3.3.13	Having set aside the Śravaṇā, they wait for this time from the Sāvitra.
3.3.14	They release the Taiṣī.
3.3.15	Having gone out of the village towards the east or north, having approached the waters that are not to be urinated on, having touched them, they should offer libations to the Rṣis, the Vedas, and the teachers.
3.2.44	This is his utterance.
3.2.45	The bull, the garment, and the gift are the Dakṣiṇās.
3.2.46	The first option.
3.2.47	Some say, "One should cover the teacher."
3.2.48	The Indra-sthalipaka offering, one should offer the verse "We invoke the Rg and the Sama" with this verse, or with both verses "The lord of the assembly, the wonderful" or "The lord of heaven, the wonderful."
3.2.49	In the Anupravacaniya (rituals), it is like this.
3.3.16	In the case of a re-initiation, one should study again from the beginning.
3.3.17	In the case of lightning, thunder, and rain, one should study at the right time.
3.3.18	In the event of comets, earthquakes, and astrological calamities, one should study.
3.3.19	And in the case of windstorms.
3.3.20	One should not study on the days of the Ashtakas and the New Moon.
3.3.21	On the days of the Full Moon.
3.2.50	The mantra is special in that it says, "I have acted everywhere, but I was unable to do so. Therefore, I have come to you."
3.2.51	In the Agniye, the goat, in the Aindri, the ram, and in the Pavamane, the cow are the offerings.
3.2.52	Having returned, one should feed the teacher along with his disciples.
3.2.53	And those who have joined as fellow students.
3.2.54	The explanation of the Anugāpaka-kalpa is done only with the Jyeshtasāman and Mahānāmnī.
3.3.22	For three days, on the full moon days of Kārttika, Phālguna and Āṣāḍha.
3.3.23	For one day and night.
3.3.24	For a dead person who is a fellow student.
3.3.25	For a deceased king.
3.3.26	For three days for a teacher.
3.3.27	For one who has been initiated, for one day and night only.
3.3.28	For singing, playing musical instruments, crying, and strong winds, immediately.
3.3.29	The conduct of the virtuous is to be followed in other cases.
3.2.55	There are these perpetual vows:
3.2.56	One should not marry a Śūdra woman.
3.2.57	One should not eat the flesh of birds.
3.2.58	One should avoid eating from a single vessel, eating in a single place, and wearing a single garment.
3.2.59	One should sprinkle oneself with water that has been drawn up.
3.2.60	One should refrain from eating in a pot from the time of being ordered to do so.
3.2.61	One should also refrain from drinking from it.
3.2.62	Some say that one should refrain from eating from the time of hearing about it.
3.3.30	Expiation for the miraculous birth of a child to a couple.
3.3.31	If a gem in the middle of the family is broken, one should offer oblations with the Vyāhṛtis.
3.3.32	In bad dreams, one should recite this verse: "O god Savitar, today..."
3.3.33	Now, another thing.
3.3.1	The initiation with the Prāṣṭhpadī and Hasta.
3.3.2	Having offered with the Vyāhṛtis, the recitation of Savitri for the disciples as in the Upa nayana.
3.3.3	And the Savitri of the Sama Veda.
3.3.4	And "Soma, the king, Varuna."
3.3.5	Having studied the Vedas from the beginning, as per the meaning.
3.3.6	They eat the unbroken grains, saying "The one with wealth, the one with wealth, with the ladle."
3.3.34	When the body is touched by the fire, the sacrificial post, the water, the ears, the mouth, and the eyes, and when the senses are touched by sin, one should offer two oblations of ghee with the verses, "May the sun, risen and set, again touch me with his senses."
3.3.35	Or on the kindling sticks smeared with ghee.
3.3.36	Or one should recite the light verses.
3.4.1	Having studied the Vedas while observing celibacy,
3.3.7	They eat curds, saying, "I have performed the rite of Dadhikravan."
3.3.8	Those who have sipped water should recite the Anuvākyā for the Khaṇḍikas.
3.3.9	They desire the Savitra day.
3.3.10	On the northern course, the night is of one day.
3.3.11	Some do it on both sides for three days.
3.3.12	The sprinkling of water by the teachers is done on both sides.
3.4.2	Having recited it, he should offer it to the teacher.
3.4.3	One should marry after obtaining permission.
3.4.4	One should not marry from the same lineage.
3.4.5	One should avoid those who are not related to one's mother.
3.4.6	The best is a naked woman.
3.4.7	Now, the bathing ritual.
3.4.8	In front or to the north, the teacher's family is surrounded.
3.4.9	There, the teacher sits facing north on the easternmost darbha grass.
3.4.10	The student sits facing east on the northernmost darbha grass.
3.3.13	Having set aside the Śravaṇā, they wait for this time from the Sāvitra.
3.3.14	They release the Taiṣī.
3.3.15	Having gone out of the village towards the east or north, having approached the waters that are not to be urinated on, having touched them, they should offer libations to the Rṣis, the Vedas, and the teachers.
3.4.11	The preceptor should sprinkle with water containing all herbs, fragrant and of suitable temperature.
3.4.12	But he should do it himself.
3.4.13	The mantra is:
3.4.14	"Those fires that have entered the waters," he sprinkles the water with this.
3.4.15	"Whatever is terrible in the waters, whatever is cruel in the waters, and whatever is restless in the waters,"
3.3.16	In the case of a re-initiation, one should study again from the beginning.
3.3.17	In the case of lightning, thunder, and rain, one should study at the right time.
3.3.18	In the event of comets, earthquakes, and astrological calamities, one should study.
3.3.19	And in the case of windstorms.
3.3.20	One should not study on the days of the Ashtakas and the New Moon.
3.3.21	On the days of the Full Moon.
3.4.16	"He anoints himself with the words, 'I take him who is shining here.'
3.4.17	And with the words, ‘For fame, for brilliance.’
3.4.18	And with the word, ‘By whom women were made.’
3.4.19	And silently the fourth.
3.4.20	Rising up, he stands facing the rising sun with the mantra beginning with 'Shining with brilliance and lustre.'
3.4.21	Or he may wander according to his inclination.
3.4.22	He should bind it with the words, "You are the eye."
3.4.23	"Release the girdle, release the supreme noose of Varuna."
3.4.24	Having fed the Brahmins and eaten himself, he should shave his hair, beard, body hair, and nails, except for the tuft.
3.4.25	Having bathed and adorned himself, wearing new clothes, he should wear a garland with the words, "You are prosperity, delight in me."
3.3.22	For three days, on the full moon days of Kārttika, Phālguna and Āṣāḍha.
3.3.23	For one day and night.
3.3.24	For a dead person who is a fellow student.
3.3.25	For a deceased king.
3.3.26	For three days for a teacher.
3.3.27	For one who has been initiated, for one day and night only.
3.3.28	For singing, playing musical instruments, crying, and strong winds, immediately.
3.3.29	The conduct of the virtuous is to be followed in other cases.
3.3.30	Expiation for the miraculous birth of a child to a couple.
3.3.31	If a gem in the middle of the family is broken, one should offer oblations with the Vyāhṛtis.
3.3.32	In bad dreams, one should recite this verse: "O god Savitar, today..."
3.3.33	Now, another thing.
3.4.26	"You are the two eyes, lead me." Thus he takes up the sandals.
3.4.27	"You are Gandharva." Thus he takes the staff of bamboo.
3.4.28	Approaching the teacher with his retinue, he looks at the teacher and his retinue, saying, "May I be dear to your eyes like a Yaksha."
3.4.29	Sitting down, touching the principal breaths, covering the lips, and saying, "Nakulia."
3.3.34	When the body is touched by the fire, the sacrificial post, the water, the ears, the mouth, and the eyes, and when the senses are touched by sin, one should offer two oblations of ghee with the verses, "May the sun, risen and set, again touch me with his senses."
3.3.35	Or on the kindling sticks smeared with ghee.
3.3.36	Or one should recite the light verses.
3.4.1	Having studied the Vedas while observing celibacy,
3.4.30	Here the teacher should honour him.
3.4.31	Having approached the chariot yoked with oxen, he should touch the axle and the yoke, saying, "O tree, be firm and strong."
3.4.32	"May your support conquer, may the conqueror conquer." He stands.
3.4.33	Going forward either to the east or to the north, he returns by the right side and approaches.
3.4.34	The Kauhalikas say, "The offering is for the one who has approached."
3.4.2	Having recited it, he should offer it to the teacher.
3.4.3	One should marry after obtaining permission.
3.4.4	One should not marry from the same lineage.
3.4.5	One should avoid those who are not related to one's mother.
3.4.6	The best is a naked woman.
3.4.7	Now, the bathing ritual.
3.4.8	In front or to the north, the teacher's family is surrounded.
3.4.9	There, the teacher sits facing north on the easternmost darbha grass.
3.4.10	The student sits facing east on the northernmost darbha grass.
3.4.11	The preceptor should sprinkle with water containing all herbs, fragrant and of suitable temperature.
3.4.12	But he should do it himself.
3.4.13	The mantra is:
3.4.14	"Those fires that have entered the waters," he sprinkles the water with this.
3.4.15	"Whatever is terrible in the waters, whatever is cruel in the waters, and whatever is restless in the waters,"
3.5.10	Except for vegetables, meat, barley flour, and other similar things.
3.5.11	One should not run when it is not raining.
3.5.12	One should oneself not carry sandals.
3.5.13	One should look at a well or a pond.
3.5.14	One should himself not collect fruits.
3.5.15	One should wear a fragrant garland.
3.5.16	Except for a golden garland.
3.5.17	One should avoid a garland that is mentioned.
3.5.18	One should recite "garland".
3.4.16	"He anoints himself with the words, 'I take him who is shining here.'
3.4.17	And with the words, ‘For fame, for brilliance.’
3.4.18	And with the word, ‘By whom women were made.’
3.4.19	And silently the fourth.
3.4.20	Rising up, he stands facing the rising sun with the mantra beginning with 'Shining with brilliance and lustre.'
3.4.21	Or he may wander according to his inclination.
3.5.19	He should avoid the meaningless speech of saying "Good".
3.5.20	He should say "Slowly".
3.5.21	There are three types of graduates in that:
3.5.22	One who has completed Vedic studies, one who has completed the vow, and one who has completed both Vedic studies and the vow.
3.5.23	Among them, the one who has completed Vedic and vow studies is the best, and the other two are equal.
3.5.24	One should not wear wet clothes.
3.5.25	One should wear only one cloth.
3.5.26	One should refrain from praising a human being.
3.4.22	He should bind it with the words, "You are the eye."
3.4.23	"Release the girdle, release the supreme noose of Varuna."
3.4.24	Having fed the Brahmins and eaten himself, he should shave his hair, beard, body hair, and nails, except for the tuft.
3.4.25	Having bathed and adorned himself, wearing new clothes, he should wear a garland with the words, "You are prosperity, delight in me."
3.5.27	He should not say what is not seen as seen.
3.5.28	He should not say what has not been heard as heard.
3.5.29	He should abandon those things that are contrary to his own study.
3.5.30	He should hold himself like a vessel of oil.
3.5.31	He should climb a tree.
3.5.32	He should go to another village in the evening.
3.5.33	He should do it alone.
3.5.34	He should be with the untouchables.
3.5.35	He should enter a village without haste.
3.4.26	"You are the two eyes, lead me." Thus he takes up the sandals.
3.4.27	"You are Gandharva." Thus he takes the staff of bamboo.
3.4.28	Approaching the teacher with his retinue, he looks at the teacher and his retinue, saying, "May I be dear to your eyes like a Yaksha."
3.4.29	Sitting down, touching the principal breaths, covering the lips, and saying, "Nakulia."
3.5.36	And he should not wander without a companion.
3.5.37	These are the vows of the Samavartana.
3.5.38	And whatever the virtuous may prescribe.
3.6.1	When the cows are being driven away, one should recite the verse "May these be my strength from all sides."
3.6.2	When they return, one should say "These are mine, full of sweetness."
3.6.3	One who desires prosperity should lick the forehead of the calf born first with his tongue, before the mother licks it, and then eat it. This is the saliva of cows.
3.6.4	One who desires prosperity should offer oblations to the fire in the cowpen at night when the cows have returned, saying, "Collect, collect."
3.4.30	Here the teacher should honour him.
3.4.31	Having approached the chariot yoked with oxen, he should touch the axle and the yoke, saying, "O tree, be firm and strong."
3.4.32	"May your support conquer, may the conqueror conquer." He stands.
3.4.33	Going forward either to the east or to the north, he returns by the right side and approaches.
3.4.34	The Kauhalikas say, "The offering is for the one who has approached."
3.6.5	One who desires prosperity makes the mark of the male and female calf with the Udumbara axe on the auspicious days. First on the male, then on the female. The world is a thousand.
3.6.6	Having done so, one should recite the mantra, "With blood, O Svādhiti."
3.6.7	When the calf is tied to the mother cow, one should recite, "This is the mother cow of the calves."
3.5.1	From here on, the conduct of the elder is to be followed. This is the general instruction.
3.5.2	Here, these teachers describe it thus:
3.5.3	One should not eat food that is offered by a person with hair growing on the body.
3.5.4	Not by a couple.
3.5.5	Not by one who is menstruating.
3.5.6	Not by someone who has the same teacher.
3.5.7	One should not consume food that has been brought by another person through a different door.
3.5.8	Not twice-cooked.
3.5.9	Not stale.
3.6.8	There are these daily rites there.
3.6.9	In the rite of entering the sacrificial enclosure, the sweeping of the altar.
3.6.10	In the cow sacrifice, milk pudding is the oblation.
3.6.11	One should worship Agni, Pūṣan, Indra, and Īśvara.
3.6.12	Worship of the bull.
3.6.13	The horse sacrifice is explained by the cow sacrifice itself.
3.6.14	Yama and Varuna are the deities here, they are supreme.
3.5.10	Except for vegetables, meat, barley flour, and other similar things.
3.5.11	One should not run when it is not raining.
3.5.12	One should oneself not carry sandals.
3.5.13	One should look at a well or a pond.
3.5.14	One should himself not collect fruits.
3.5.15	One should wear a fragrant garland.
3.5.16	Except for a golden garland.
3.5.17	One should avoid a garland that is mentioned.
3.5.18	One should recite "garland".
3.6.15	sprinkling with perfumes, sprinkling with perfumes of cows.
3.7.1	Now, then, the rite of listening.
3.7.2	The rite is performed on the full moon day.
3.7.3	Having sprinkled in front of the shed, they carry the fire of the shed.
3.7.4	He sprinkles four times around.
3.7.5	In each direction.
3.7.6	In the case of an additional step,
3.5.19	He should avoid the meaningless speech of saying "Good".
3.5.20	He should say "Slowly".
3.5.21	There are three types of graduates in that:
3.5.22	One who has completed Vedic studies, one who has completed the vow, and one who has completed both Vedic studies and the vow.
3.5.23	Among them, the one who has completed Vedic and vow studies is the best, and the other two are equal.
3.5.24	One should not wear wet clothes.
3.5.25	One should wear only one cloth.
3.5.26	One should refrain from praising a human being.
3.7.7	Having placed the skull in the fire, he tosses a handful of barley, taken up once, into it, without striking it.
3.7.8	After that, having placed the mortar behind the fire, he strikes it, making it shake.
3.7.9	Having made well-cooked barley-meal, he pours it into a bowl, covers it with a winnowing basket, and places it.
3.7.10	It is placed between the southern and western boundaries.
3.5.27	He should not say what is not seen as seen.
3.5.28	He should not say what has not been heard as heard.
3.5.29	He should abandon those things that are contrary to his own study.
3.5.30	He should hold himself like a vessel of oil.
3.5.31	He should climb a tree.
3.5.32	He should go to another village in the evening.
3.5.33	He should do it alone.
3.5.34	He should be with the untouchables.
3.5.35	He should enter a village without haste.
3.5.36	And he should not wander without a companion.
3.5.37	These are the vows of the Samavartana.
3.5.38	And whatever the virtuous may prescribe.
3.6.1	When the cows are being driven away, one should recite the verse "May these be my strength from all sides."
3.6.2	When they return, one should say "These are mine, full of sweetness."
3.7.14	He places the remaining water in the ladle, thinking that he will not offer the oblation.
