#Text:Maitryupaniṣad
#Edition:Cowell
#Data entry:Oliver Hellwig
#Notes:External Sandhis resolved where possible. Subnumbering of lines (1.1.2, 1.1.3 etc.) derived from dandas in Cowell's edition. Metrical lines retain their inner dandas.



1.1.1	brahmayajñā vā eṣa yat pūrveṣāṃ cayanam
7.3.1	marutā jagato saptadaśo vairūpaṃ varṣā apānaḥ śukra ādityāḥ paścād udyanti tapanti varṣanti stuvanti punar viśanty antarvivareṇekṣanti tacchāntam aśabdam abhayam aśokam ānandaṃ tṛptaṃ sthiram acalam amṛtam acyutaṃ dhruvaṃ viṣṇusaṃjñitaṃ sarvāparaṃ dhāma
7.4.1	viśve devā anuṣṭub ekaviṃśo vairājaḥ śarat samāno varuṇaḥ sādhyā uttarata udyanti tapanti varṣanti stuvanti punar viśanty antarvivareṇekṣanty antaḥśuddhaḥ pūtaḥ śūnyaḥ śānto 'prāṇo nirātmānantaḥ
7.5.1	mitrāvaruṇau paṅktis triṇavatrayastriṃśau śākvararaivate hemantaśiśirau udāno 'ṅgirasaś candramā ūrdhvā udyanti tapanti varṣanti stuvanti punar viśanty antarvivareṇekṣanti praṇavākhyaṃ praṇetāraṃ bhārūpaṃ vigatanidraṃ vijaraṃ vimṛtyuṃ viśokam
7.6.1	śanirāhuketūragarakṣoyakṣanaravihagaśarabhebhādayo 'dhastād udyanti tapanti varṣanti sruvanti punar viśanty antarvivareṇekṣanti yaḥ prājño vidharaṇaḥ sarvāntaro 'kṣaraḥ śuddhaḥ pūto bhāntaḥ śāntaḥ śāntaḥ
7.7.1	eṣa hi khalv ātmāntarhṛdaye 'ṇīyān iddho 'gnir iva viśvarūpo 'syaivānnam idaṃ sarvam asminnotā imāḥ prajā eṣa ātmāpahatapāpmā vijaro vimṛtyur viśoko vicikitso 'vipāśaḥ satyasaṃkalpaḥ satyakāma eṣa parameśvara eṣa bhūtādhipatir eṣa bhūtapāla eṣa setur vidharaṇa eṣa hi khalv ātmeśānaḥ śambhur bhavo rudraḥ prajāpatir viśvasṛk hiraṇyagarbhaḥ satyaṃ prāṇo haṃsaḥ śāstācyuto viṣṇur nārāyaṇo yaś caiṣo 'gnau yaś cāyaṃ hṛdaye yaś cāsā āditye sa eṣa ekas tasmai te viśvarūpāya satye nabhasi hitāya namaḥ
7.8.1	athedānīṃ jñānopasargā rājan mohajālasyaiṣa vai yonir yad asvargyaiḥ saha svargasyaiṣa vākye purastād ukte 'py adhaḥstambenāśliṣyanty atha ye cānye ha nityapramuditā nityapravasitā nityayācanakā nityaṃ śilpopajīvino 'tha ye cānye ha purayācakā ayājyayājakāḥ śūdraśiṣyāḥ śūdrāś ca śāstravidvāṃso 'tha ye cānye ha cāṭajaṭanaṭabhaṭapravrajitaraṅgāvatāriṇo rājakarmaṇi patitādayo 'tha ye cānye ha yakṣarākṣasabhūtagaṇapiśācoragagrahādīnām arthaṃ puraskṛtya śamayāma ity evaṃ bruvāṇā atha ye cānye ha vṛthā kaṣāyakuṇḍalinaḥ kāpālino 'tha ye cānye ha vṛthātarkadṛṣṭāntakuhakendrajālair vaidikeṣu paristhātum icchanti taiḥ saha na saṃvaset prākāśyabhūtā vai te taskarā asvargyā ity evaṃ hy āha
7.8.2	nairātmyavādakuhakair mithyādṛṣṭāntahetubhiḥ / bhrāmyan loko na jānāti vedavidyāntaraṃ tu yat
7.9.1	bṛhaspatir vai śukro bhūtvendrasyābhayāyāsurebhyaḥ kṣayāyemām avidyām asṛjat tayā śivam aśivam ity uddiśanty aśivaṃ śivam iti vedādiśāstrahiṃsakadharmābhidhyānam astv iti vadanty ato nainām abhidhīyetānyathaiṣā vandhyevaiṣā ratimātraṃ phalam asyā vṛttacyutasyeva nārambhaṇīyety evaṃ hy āha
7.9.2	dūram ete viparīte viṣūcī avidyā yā ca vidyeti jñātā / vidyābhīpsitaṃ naciketasaṃ manye na tvā kāmā bahavo lolupante
7.9.3	vidyāṃ cāvidyāṃ ca yas tad vedobhayaṃ saha / avidyayā mṛtyuṃ tīrtvā vidyayāmṛtam aśnute
7.9.4	avidyāyām antare veṣṭyamānāḥ svayaṃdhīrāḥ paṇḍitaṃmanyamānāḥ / dandramyamāṇāḥ pariyanti mūḍhā andheneva nīyamānā yathāndhāḥ
7.11.1	etad vāva tat svarūpaṃ nabhasaḥ khe 'ntarbhūtasya yat paraṃ tejas tat tredhābhihitam agnā āditye prāṇa etad vāva tat svarūpaṃ nabhasaḥ khe 'ntarbhūtasya yad om ity etad akṣaram anenaiva tad udbudhyaty udayaty ucchvasaty ajasraṃ brahmadhīyālambaṃ vātraivaitat samīraṇe prakāśaprakṣepakauṣṇyasthānīyam etaddhūmasyeva samīraṇe nabhasi praśākhayaivotkramya skandhāskandham anusaraty apsu prakṣepako lavaṇasyeva ghṛtasya cauṣṇyam ivābhidhyātur vistṛtir ivaitad ity atrodāharanti
7.11.2	atha kasmād ucyate vaidyuto yasmād uccāritamātra eva sarva śarīraṃ vidyotayati tasmād om ity anenaitad upāsītāparimitaṃ tejaḥ
7.11.3	puruṣaś cākṣuṣo yo 'yaṃ dakṣiṇe 'kṣiṇy avasthitaḥ / indro 'yam asya jāyeyaṃ savye cākṣiṇy avasthitā
7.11.4	samāgamas tayor eva hṛdayāntargate suṣau / tejas tal lohitasyātra piṇḍa evobhayos tayoḥ
7.11.5	hṛdayād āyatī tāvac cakṣuṣy asmin pratiṣṭhitā / sāraṇī sā tayor nāḍī dvayor ekā dvidhā satī
7.11.6	manaḥ kāyāgnim āhanti sa prerayati mārutaṃ / mārutastūrasi caran mandraṃ janayati svaraṃ
7.11.7	khajābhiyogāddhṛdi samprayuktam aṇor hy aṇur dvir aṇuḥ kaṇṭhadeśe / jihvāgradeśe tryaṇukaś ca viddhi vinirgataṃ mātṛkam evam āhuḥ
