#Author:Agnisvāmin
#Text:Lāṭyāyanaśrautasūtrabhāṣya
#Comments:Lāṭyāyanaśrauta
#Edition:Vedāntavāgīśa 1872
#Data entry:Oliver Hellwig
#Notes:Completed: 1-3, 8-10



1.1.2.[1]	tatra mantraśabdaḥ pratītaśabdārthaḥ kartṛpadārthako mahanmevocādiṣu yajaḥṣu varttate /
8.9.10.[1]	śaucivṛkṣirācārya āha ekāṅgulyā pṛthak parvabhiḥ pṛthaṅgānetyarthaḥ sarvāndeśān prati camasā mitāḥ syuḥ ekaikenāṅguliparvaṇā ekekaścamaso mitaḥ syāt taiścamasairanulobhaiḥ prāśnīyāditi
8.9.13.[1]	yā devatācamasairijyeran tābhirdevatābhiste camasāḥ pītā bhavanti tasmātpītavadeva bhakṣamantrānūheyuriti ṛtapeyatvāt evaṃ śāṇḍilya ācāryo manyate
8.9.14.[1]	nārāśaṃsānāṃ camasānām avikāreṇa bhakṣamantraḥ syāt
8.9.17.[1]	taṃ camasaṃ dakṣiṇākāle āhavanīyasya pūrveṇa pradeśena anirgamayanto vedeḥ yūpāhavanīyāntareṇa hṛtvā sado havirddhānayośca dakṣiṇena hārayitvā pūrvayā dvārā sadaḥ praveśayeyuḥ
8.9.18.[1]	saṃsthite samāpte 'hani ṛtvigbhyaḥ kiñciddadyāditi
8.10.1.[1]	ṛtapeya uktaḥ tadanantaraṃ paṭhitaṃ saptadaśo 'gniṣṭomastasya dīkṣaṇīyāyāmiṣṭau dvādaśamānaṃ hiraṇyaṃ dadātīti somasaṃsthā dakṣiṇā phalāṇi śrūyante karmanāmadheyañca śrūyate so 'yamācāryyaḥ sarvajñaḥ śrutyantaraṃ dṛṣṭvā nāmadheyaṃ kalpayatīti ādiṣṭā dakṣiṇā brāhmaṇena dūṇāśasyeti kathamādiṣṭā tasya dīkṣaṇīyāyāmiṣṭau dvādaśamānaṃ hiraṇyaṃ dadātītyata ārabhya yāvadaṣṭāviṃśatiśatamānāni vaśāyāṃ vapāyāmiti
8.10.2.[1]	yatra syādetāvantyaṣṭāviṃśatiśatamānānīti yathā dve aṣṭāviṃśatiśatamāne agnīṣomīyasya paśorvapāyāñcatvāryaṣṭāviṃśatiśatamānāni prātaḥ paśorvapāyāmaṣṭāviṃśatiśatamānāni prātaḥsavaneṣu nārāśaṃsesvityetadādi tatra caturviṃśatiśatamānānāntāvanti tāvatparimāṇāni aṣṭāviṃśatiśatāni dadyāt
8.10.3.[1]	uktaṃ rukmo hotuḥ sragudgāturiti rukmo hoturityuta niṣkonāmālaṅkāraḥ sauvarṇastaṃ dadyāt
8.10.6.[1]	tasya vaiśyastomasya dvādaśaṃ śataṃ dakṣiṇāḥ sahasraṃ vā vāśabdo vikalpārthaḥ ayantu viśeṣo yathārūpāḥ pañcaśāradīye paśava ālabhyante tadrupā dakṣiṇāḥ syuḥ
8.10.7.[1]	tīvrasuti yajñe aneke adhikṛtāḥ śrūyante somātipavitaṃ yājayedityata ārabhya tatra anye śabdāḥ pratītapadārthakāḥ somātipavita iti ucyate
8.10.8.[1]	śāṇḍilya ācārya āha iṣṭvā yaḥ pāpīyān bhavet sa somātipavita iti sarvathā iṣṭvā śreyasā bhavitavyaṃ yastu pāpīyān bhavati sa somātipavitaḥ atipavanaṃ nāma asamyak pariṇāmaḥ tasya samyak somaḥ pariṇataḥ
8.10.9.[1]	dhānañjapya ācārya āha yaḥ somaṃ pītvā chardayeta viricyeta vā sa somātipavita iti vājasaneyyaparā śrutiḥ
8.10.11.[1]	anena prakāreṇa sarveṣu savaneṣu camasānāṃ bhakṣaṇavidhiḥ
8.10.13.[1]	brāhmaṇaṃ śatamāśiraṃ duhantīti dhenūnāṃ śatandohayitvā traidhantatkṣīraṃ vibhajya tena somaṃ miśraṃ kuryuḥ yena prakāreṇa vaiśyastome sadyo dugdhena prātaḥsavane śṛtena madhyandine dadhnā tṛtīyasavane
8.10.14.[1]	tasya tīvrasutaḥ yadetacchatamāśiraṃ duhantīti tadeva dhenuśataṃ dakṣiṇāḥ evaṃ hi brāhmaṇamāha tā u eva dakṣiṇa iti
8.11.1.[1]	tīvrasuduktaḥ sāmprataṃ vājapeyena vājapeya āmnātaḥ sa ucyate yaṃ brāhmaṇāḥ yamityuddeśaḥ rājānaśca puraskurvīran sa puraskāro nāma pūjā mahaḥsthāpanaṃ puraskṛtaḥ san vājapeyena yajet yathoddeśena nirdeśaḥ kimarthaṃ yaṃ sa iti brāhmaṇaṃ rājabhiḥ puraskṛto vājapeyena yajetetyevaṃ vaktavyamāsīt ucyate taittirīyake śrutiḥ brāhmaṇakṣatriyayoreva vājapeyo na vaiśyasyeti yathā etasmin kalpakāra āha vājapeyaḥ śaradyo 'vaiśyasyeti so 'yamācāryya etaṃ vidhiṃ uddeśanirddeśābhyāmāha
8.11.2.[1]	tasya vājapeyasya paurṇamāsyāṃ dīkṣitvā trayodaśa dīkṣā bhaveyuḥ
8.11.3.[1]	saptadaśa vā dīkṣā bhaveyuḥ
8.11.4.[1]	gautama ācārya āha amāvāsyāyāṃ dīkṣitvā māsandīkṣāḥ syuriti
8.11.6.[1]	idaṃ purastāt tathopariṣṭāccāsya vājapeyasya vidhānamucyate pārṣṭikān stomān jyotiṣṭomatantre kalpayitvā trivṛdādīṃstrayastriṃśāntān tantralakṣaṇamuktaṃ tairjyotiṣṭomādibhirjyotiṣṭomenaiva vyavetaiḥ saṃvatsaraṃ pūrvapakṣeṣu yajeta prathame pūrvapakṣe jyotiṣṭomaṃ kṛtvā dvitīye pūrvapakṣe jyotiṣṭomatantre trivṛtaṃ kalpayitvā tena yajeta evameteṣāṃ pārṣṭikānāṃ stomānāṃ jyotiṣṭomena vyavahitānāṃ tantrapūrveṇa kriyā tatastrayodaśe pūrvapakṣe vājapeyena yajeta tata iṣṭvā vājapeyena etairevāvṛttairye pūrvasmin saṃvatsare kṛtāstairaparaṃ saṃvatsaraṃ yajeta taistrayastriṃśādibhirjyotiṣṭomavyavahitaiḥ prātilomyena yathotsāhadakṣiṇāḥ syuḥ te sarve caturviṃśati yathotsāhaśabdaḥ śaktyapekṣaḥ
8.11.7.[1]	lāmakāyana ācārya āha rājasūyavidhena yajeteti yadvidho rājasūyastadvidheneti rājasūyasadṛśeneti
8.11.8.[1]	abhyārohaṇaṇīyasya sthāne trivṛt pañcadaśastomo jyotiḥ syāt
8.11.9.[1]	abhiṣecanīyasya sthāne vājapeyaḥ syāt
8.11.10.[1]	keśavapanīyasya sthāne pañcadaśatrivṛt stomaḥ jyotiḥ syāt
8.11.11.[1]	vyuṣṭidvirātrasya sthāne kṣatrasya dhṛteśca jyotiṣṭomau syātāṃ pṛthak
8.11.12.[1]	dhānañjapya ācārya āha vājapeyasya purastādupariṣṭācca bṛhaspatisavenaiva yajeta evaśabdo 'vadhāraṇārthaḥ bṛhaspatisavenaiva nānyeneti
8.11.13.[1]	śāṇḍilyāyana cācārya āha māsamātre purastāt jyotiṣṭomena yajeta tathopariṣṭājjotiṣṭomenaiveti
8.11.14.[1]	gautama ācārya āha pratyavarohaṇīyenaivāntato yajeta itareṣāṃ na kenaciditi itare kalyāstvekeṣāmeva gautamasyāniṣṭāḥ
8.11.15.[1]	ekaikasya pṛthaktvena varaṇaṃ kuryāt athartviggrahaṇaṃ kimarthamiti sadasyasaptadaśān vṛṇīteti vaktavye na cānyeṣāṃ varaṇapravṛttiḥ ucyate asyopariṣṭāt prayojanaṃ vakṣyāmaḥ
8.11.16.[1]	tasya vājapeyasya dakṣiṇāḥ dāsyādīnāṃ dakṣiṇānāṃ saptadaśa saptadaśa ekaikasyaikaikasya jātasya syuḥ dāsyaḥ karmakāryyaḥ niṣka uktalakṣaṇaḥ sauvarṇā alaṅkārāḥ rathāḥ prajñātāḥ tathā hastinaḥ yānāni śakaṭādīni gāvaḥ prasiddhāḥ pṛṣṭhena vahantīti pṛṣṭhyāḥ aśvāḥ eteṣāṃ yathoddiṣṭānāṃ jātānām ekaikasya saptadaśa saptadaśa syuḥ tasya grahaṇaṃ kriyate tasya sarveṣu kalpesviti
8.11.17.[1]	uktaṃ saptadaśaikaikasya jātasyeti tadgavāmapi prāptaṃ tathaiva tato viśinaṣṭi sahasrāṇi gavāṃ saptadaśa syuḥ śatāni veti
8.11.18.[1]	saptadaśa vaiva gāvaḥ syuḥ anyāḥ sarvāni varttante tadevaṃ kuruvājapeya ityācakṣate eke tāvata bruvate karttā vājapeyaḥ taṃ kuruvājapeya iti athavā taṃ kuruvājapeya ityācakṣate alpako vājapeyaḥ yathā alpikā nadikā kurunadikā ityucyate supūrā vai kunadiketi
8.11.19.[1]	tā dakṣiṇāḥ samamṛtvigbhyo vibhajet etat jñāpayati anyāsāntvanādeśāt tat sārvatriko vibhāga iti tā iti nirdeśaḥ kriyate saptadaśagāvo 'dhikṛtāḥ śataṃ sahasraṃ tasmādāhṛtā iti tāstāḥ athartviggrahaṇaṃ kimartham ucyate yo 'sāvṛtvijāṃ madhye vṛtaḥ pūrvasadasyaḥ tasyāpyatra vibhāgaḥ syāditi
8.11.20.[1]	athavā teṣu dakṣiṇājāteṣu yadyacchreṣṭhaṃ tanmadhyataḥ kāribhyo dadyāt itarebhyaḥ samaṃ vibhajet
8.11.21.[1]	yena rathenājindhāvettaṃ rathamudgātre dadyāt āsandīñca sāstaraṇāṃ yāmāsandīmabhiṣiktaḥ sannārohet āsandī uktalakṣaṇā
8.11.22.[1]	bastasya carma bastacarma bastaḥ chāgaḥ taccarma sarukmaṃ sasuvarṇaṃ hotre dadyāt yasmin carmaṇyāsīno 'bhiṣicyet
8.11.23.[1]	vāsobhirnirvṛttā rasanāḥ tā adhvaryave dadyāt
8.11.24.[1]	sauvarṇaṃ sthālaṃ pātraṃ madhunaḥ pūrṇaṃ madhu iti dravyanirddeśaḥ tadbrahmaṇe dadyāt
8.11.25.[1]	athavā kaṃsasthāle hiraṇyatuṣāḥ hiraṇyaśakalāḥ tānmadhumiśrān dadyāt
8.12.1.[1]	tasya vājapeyayājinaḥ vratānyādiśyante vratamiti karmanāma kṣatravṛttiṃ varttayet kṣatrasya yā vṛttistāṃ vṛttiṃ varttayet adhīyīta nādhyāpayet dadyāt na pratigṛhṇīyāt etāṃ kṣattravṛttiṃ varttayet
8.12.2.[1]	pratyavarohaṇañcābhivādanañca pratyavarohaṇabhivādane pratyavarohaṇaṃ pratyutthānaṃ yadyanyavrajyāṃ kim ādeśakāritvena gamanaṃ samānaśayyatāmekasminneva śayane śayanam etānyavājapeyayājinā saha na kuryāt
8.12.3.[1]	ye vājapeyayājinaḥ tairyathāvayasam etāni kuryāt ye jyeṣṭhāsteṣāṃ pratyavarohaṇādi kuryādityarthaḥ
8.12.4.[1]	kiyantaṃ punaḥ kālametāni vratāni bhavantītyatra lāmakāyana ācārya āha pratyavarohaṇīyeneṣṭvā tato naitāni vratāni carediti pratyavaroṇīya uktaḥ klṛpto jyotiṣṭomaḥ pratyavarohaṇīya iti
8.12.5.[1]	tasya vājapeyasya vikalpā ārabhyata iti vākyaśeṣaḥ
8.12.6.[1]	yo 'yaṃ prākṛto vājapeyaḥ pathyaḥ etasminneva ekiprabhṛtīn dvyuttarān saptadaśasaṃkhyātastrayastriṃśāntān stomān kalpayet sa vājapeya evaṃ stomaklṛptaḥ san mayūro nīkarṣītyevamucyate mayūraḥ kalāpī atha saptadaśagrahaṇaṃ kimarthamiti cet ekiprabhṛtayo dvyuttarībhāvena kalpamānāḥ trayastriṃśāntāḥ saptadaśaiva sampadyante vakṣyatyayaṃ brahmasāmaiva pratyeteneṣṭvā svargaṃ lokamākrameteti so 'yamācāryo niyamārthaṃ saptadaśagrahaṇaṃ karoti pratyavarohaṇavidhāne saptadaśaiva trayastriṃśāntāniti
8.12.7.[1]	tasyaivaṃ klṛptasya vājapeyasya upāsmai gāyatā nara ityetadbahiṣpavamānaṃ syāt
8.12.8.[1]	dhānañjaya ācārya āha brahmasāmaiva prati etena iṣṭvā svargaṃ lokamākrameteti iva brahmasāmnā kāmānavāpnotīti
8.12.9.[1]	aparo vikalpaḥ jyotiṣṭomo 'tirātraḥ aṣoḍaśikaḥ syāt anatirātro vā jyotiṣṭomaḥ syāt ṣoḍaśimān
8.12.10.[1]	prākṛte hi śipiviṣṭavatīṣu bṛhat klṛptaṃ tena iha svāsvityāha
8.12.11.[1]	agniṣṭomo vā syāt jyotiḥ
8.12.12.[1]	tasyāgniṣṭomasaṃsthasya jyotiṣaḥ abhīvarttī brahmasāma syāt anuṣṭubhi yajñāyajñīyamanukalpayet bṛhadagniṣṭomasāma syāt yajñāyajñīyasyarkṣu
8.12.13.[1]	pañcaviṃśastomaṃ pṛṣṭhānāṃ brahmasāma syāt achāvākasāma vā itaratsarvaṃ caturviṃśam
8.12.14.[1]	athavā etasyaiva yathāklṛptasya sāmadravyasya catustriṃśāni pṛṣṭhāni syuḥ agniṣṭomasāma ca catustriṃśameva itaratsarvaṃ saptadaśaṃ syāt
8.12.15.[1]	gautama ācārya āha ya ete jyotiṣṭomo 'tirātraṣoḍaśika ityārabhya vikalpā uktāḥ naiteṣāṃ kaścidapi vā vājapeya iti nātra pratiṣedho yajamānasyeti ebhiryajamāno na vājapeyadakṣiṇā dadyāditi
9.1.1.[1]	ukto vājapeyaḥ anantaraṃ rājasūyo vaktavyaḥ taṃ vivakṣurārabhate rājā rājasūyena yājya iti ayaṃ sūtrārthaḥ prāptābhiṣekakṣatriyo rājasūyena yajeteti
9.1.2.[1]	phalgunībhyāṃ yuktā phālgunī phālgunyāḥ pakṣaḥ phālgunīpakṣaḥ tasya phālgunīpakṣasya yā prathamā tithistasyāṃ dīkṣeta abhyārohaṇīyāya jyotiṣṭomāya uktam agniṣṭomaṃ prathamamāharatītyādi maśakenāpyuktaṃ klṛpto jyotiṣṭoma iti so'bhyārohaṇaṇīyāya jyotiṣṭomaḥ syāt tasmai tadarthaṃ dīkṣeta
9.1.3.[1]	tasya abhyārohaṇīyasya jyotiṣṭomasyaikā dīkṣā syāt dvādaśaṃ śataṃ dakṣiṇāḥ evaṃ paribhāṣitaṃ teṣāmekā dīkṣā'nādeśe tisraścatasro'parimitā veti so'yamācāryo niyamayati tasyaikā dīkṣeti nanu dakṣiṇāparimāṇaṃ na karttavyaṃ kutaḥ tasyānatirātrasya dvādaśaṃ śataṃ dakṣiṇā iti paribhāṣitatvāt ucyate tatra tasya pradhānasyoktam ayantvaṅgabhūto'svatantrastasmādatra vaktavyam
9.1.4.[1]	iṣṭvābhyārohaṇaṇīyena saṃvatsaramāsitvā tato'bhiṣecanīyena yajeta abhiṣecanīya iti saṃjñā tasminneva kāle yasmin kāle'bhyārohaṇīyeneṣṭaṃ phālgunīpakṣasya prathamāyāmiti
9.1.5.[1]	tasvābhiṣecanīyasya yathaivābhyārohaṇīyasya tathaiva dīkṣā syāt eketyarthaḥ
9.1.6.[1]	gautama ācārya āha dve dīkṣe syātāmabhiṣecanīyasyeti //
9.1.7.[1]	tathā sati kalpe abhyārohaṇīyasyāpi dve dīkṣe syātām abhiṣecanīye ca parasya matam
9.1.8.[1]	śāṇḍilya ācārya āha ekābhyārohaṇīyasya dīkṣā syāt abhiṣecanīyasya tisraḥ syuḥ ayantu viśeṣaḥ trayodaśyāpamarapakṣasya dīkṣeta
9.1.9.[1]	tasyābhiṣecanīyasya dakṣiṇā ucyante dvātriṃśataṃ sahaśrāṇi madhyataḥ kāribhyaḥ ekaikasmai dadyāt madhyataḥ kāriṇastu hotradhvaryubrahmogātāraḥ
9.1.10.[1]	ṣoḍaśasahasrāṇi prastotrādibhyo dadyāt ekaikasmā iti varttate
9.1.11.[1]	tā etā ṛtvijaḥ arddhinya ucyante
9.1.12.[1]	aṣṭau sahasrāṇi pratihartrādibhyo dadyāt ekaikasmā iti prakṛtaṃ tāstṛtīyinya ityucyante
9.1.13.[1]	catvāri sahasrāṇi subrahmaṇyādibhyo dadyāt ekaikasmā ityanuvarttata eva tā etā hotrāḥ pādinya ityucyante tā etāḥ saṃjñā madhyataḥ kāribhyo'rddhinyastṛtīyinyaḥ pādinya iti saṃjñā saṃvyavahārārthāḥ vakṣyati cāyamaṣṭācavāriṃśaṃ śataṃ vā madhyataḥ kāribhyaḥ sahasrāṇi dadyādityevamādi tathā gargastrirātrādiṣu dakṣiṇāprativibhāgaṃ vakṣyati etaddarśayati yatra yatra dakṣiṇānāṃ saṃvibhāgaḥ prativiśiṣṭo nocyate tatrāyaṃ saṃvibhāganyāya dūti madhyataḥ kāribhāgāt etā utpadyante
9.1.14.[1]	asya rājño yajamānasya jñātayaḥ pratirājānaḥ tān abalān kṛtvā nirjitya saha vittenānayeyuḥ rājabhṛtyāḥ
9.1.15.[1]	tānabalānānītān rājā jinīyāt dakṣiṇāvelāyām
9.1.16.[1]	iṣūṃścaibhyaḥ asyetkṣipet dakṣiṇāvelāyāṃ yajamānaḥ
9.1.17.[1]	tāniṣūn kṣiptān ta eva rājānaḥ pratyāhareyuḥ vijayasva rājanniti bruvantaḥ
9.1.18.[1]	teṣāṃ rājñāṃ vittasya tṛtīyaṃ bhāgamṛtvigbhyo dadyāt
9.1.19.[1]	daśapeye'nuprasṛptibhyaḥ tṛtīyaṃ bhāgaṃ vibhajya dadyāt anuprasarpakā vakṣyante śeṣaṃ tebhya eva pratyutsṛjet tasya vittasya
9.1.20.[1]	tasya vittasya śeṣantebhya eva rājabhyaḥ pratyutsṛjet pratidadyāt //20
9.1.21.[1]	grāmāṃścaibhyo dadyāt
9.1.22.[1]	tata ūrddhvante rājanyāḥ syuḥ rājasamānatvaṃ prāpnuyuḥ na abhiṣekārhāḥ syuḥ
9.1.23.[1]	tenābhiṣecanīyeneṣṭvā na pratyakṣamavabhṛthamabhyaveyāt avabhṛthaṃ nāpsu majjet kṛṣṇaviṣāṇaṃ vā kṛṣṇājinasya pādaṃ vā apsvavadadhyāt majjayet
9.1.24.[1]	ito devayajanādavabhṛthaṃ vārāhībhyāmupānadbhyāṃ vrajet varāhacarmaṇā nirvṛttā vārāhī kārṣṇībhyāṃ kṛṣṇasāracarmaṇā nirvṛttābhyāmupānadbhyāṃ pratyāvrajet
9.2.1.[1]	uktaṃ teneṣṭvā na sākṣādavabhṛthamabhyaveyāditi sāmpratañcāsminneva dīkṣito'bhiṣecanīyasya daśāhānte tato daśapeyena yajeta daśāhe saptadīkṣeṣṭayastisraścopasadaḥ daśapeya iti saṃjñā
9.2.2.[1]	tasya daśapeyasya brāhmaṇaṃ daśa daśa camaśamabhiyantīti yat, abhiyantītyasya padasya ko'rthaḥ atrāha
9.2.3.[1]	subrahmaṇyaḥ caturtho yeṣānta ime subrahmaṇyacaturthāḥ te udgātāraḥ subrahmaṇyacaturthā udgātṛcamasaṃ bhakṣayeyuḥ ṣaḍvānye brāhmaṇāḥ yadetadbrāhmaṇaṃ daśa daśa camasamabhiyantītyasyāyamarthaḥ daśa daśa camasaṃ bhakṣayantīti tatkathametadgamyate abhiyantītyukte bhakṣayantīti gamyate ucyate liṅgāt daśapeya iti athodgātṛgrahaṇaṃ kimarthamiti camasaṃ bhakṣayantīti siddhe prakṛte udgātāra iti ucyate anyatrāpi yatra subrahmaṇyaḥ somaṃ bhakṣayet tatrodgātṛcamasenaiva
9.2.4.[1]	evamitareṣāñcamasānāṃ bhakṣayeyuḥ yāvatā daśapūryeran tāvatā brāhmaṇān gṛhītvā ekaikaṃ camasaṃ bhakṣayeyuḥ yajamānacamasantu yajamāna eva bhakṣatet nānyaḥ
9.2.5.[1]	te brāhmaṇā ye camasān bhakṣayanti daśamātṝrdaśapitṝniti anvākhyāya prasarpeyuḥ mātṝḥ pitṝniti dvitīyā karmaṇi ādaśamāt puruṣādanvākhyāya prasarpantītyevaṃ brāhmaṇamāha mātṛtaśca daśa pitṛtaśca daśa ācakṣīran
9.2.6.[1]	yasyā ārabhya brāhmaṇatvaṃ pravṛttantāmevābhyasyeyuryāvaddaśamaḥ pūrṇa iti kaḥ punarasya viṣayaḥ varṣāntarāgamanamutkarṣābhyāmiti
9.2.7.[1]	asmarantaśca nāmāni yataḥ smareyustasyaivābhyāsaṃ kuryurnāmni
9.2.8.[1]	te prasarpakā ṛtvigbhiḥ saha dhiṣṇyopasthānaṃ kuryuḥ
9.2.9.[1]	sragudgāturiti brāhmaṇaṃ srapsyate'smai udgāturbahiṣpavamānamarpaṇakāla ityarthaḥ sauvarṇīṃ srajaṃ mālāṃ tripuṣkarāṃ tribhiḥ sauvarṇapadmaiḥ saṃyuktāṃ pratimuñcet badhnīyāt
9.2.10.[1]	āstāva upaviṣṭāya kasmai udgātre yajamāna audakīṃ udake bhavāmaudakīṃ dvādaśapuṣkarāṃ dvādaśapadmasaṃyuktāmābadhnīyāt yāsya yajamānasya svā bhavet
9.2.11.[1]	stutvā bahiṣpavamānena audakī dvādaśapuṣkarā tāṃ yajamānāyaiva punardadyāt
9.2.12.[1]	itarayā hiraṇyasrajā āvṛddhayā sarvamahaḥ kṛtvā sarvaśabdo niravaśeṣavācī yāvat samidādhānamiti sa evodgātā gṛhṇīyāt
9.2.13.[1]	brāhmaṇaṃ prākāśāvadhvaryvoriti sauvarṇaḥ prākāśo'dhvaryordakṣiṇe pradeśe śirasā ābaddhaḥ syāt prākāśa ādarśaḥ prakāśakaraḥ prākāśaḥ apare bruvate karṇotsānū prākāśāviti pratiprasthātuḥ raupyaprakāśaḥ savye pārśve syādābaddhaḥ
9.2.14.[1]	brāhmaṇaṃ vāsaḥ poturiti tadvāsaḥ kārpāsaṃ syāt kārpāsasya vikāraḥ kārpāsam
9.2.15.[1]	brāhmaṇaṃ barāsī neṣṭuriti sā barāsī kṣaumī syāt kṣumāyāḥ vikāraḥ kṣaumī
9.2.16.[1]	itarā dakṣiṇāḥ yāśca deyā yebhyaśca tā brāhmaṇenaiva vijñātā vispaṣṭāḥ paṭhitāḥ
9.2.17.[1]	tasya daśapeyasyāvabhṛthādudetya saṃvatsaraṃ devavratāni caret tasya grahaṇamabhiṣecanīyo'pi adhikṛta iti /
9.2.17.[2]	kāni punardevavratāni ucyate
9.2.18.[1]	unmardanaṃ kuryyāccharīrasya udakena snānaṃ na kuryyāt
9.2.19.[1]	śodhayet dantān dantakāṣṭhaṃ bhakṣayet
9.2.20.[1]	nakhāṃśchedayet
9.2.21.[1]	śmaśrūṇi vāpayet na keśān
9.2.22.[1]	vyāghrasya vikāro vaiyāghraṃ tasminvaiyāghre carmaṇyuttaralomni āstṛtasyaivopariṣṭāllomāni syuḥ agnyagāre'gniśaraṇe tasmin carmaṇi śayīta
9.2.23.[1]	ahanyahanyagnau samidha ādadhyāt
9.2.24.[1]	na grāmāntaḥ praviśet etat jñāpitaṃ bhavati yathā devayajanamaraṇye bhavatīti apare bruvate nānugrāmaṃ praviśediti maithunapratiṣedhaḥ grāmyaṃ karma na kuryāditi
9.2.25.[1]	asya rājño rāṣṭre nābrāhmaṇā vāpayeran keśaśmaśruromanakhāni na kārayeyuḥ
9.2.26.[1]	aśvānāñca keśacchedanaṃ na kuryuḥ
9.2.27.[1]	tejaninā dantānna cchindyuḥ tejanī vikaṭaḥ
9.2.28.[1]	prasravaṇāni na cchindyuḥ
9.2.29.[1]	brāhmaṇāstu yathābhipretaṃ yatheṣṭaṃ chedanaṃ kuryuḥ tathā ye cānyān brāhmaṇānāśritā anye varṇāste'pi yathābhipretaṃ kuryuḥ
9.3.1.[1]	uktaṃ daśapeyaḥ tasyāvabhṛthādudetya saṃvatsarandevavratāni carediti tatastasmāt saṃvatsarādūrddhvaṃ keśavapanīyāya dīkṣeta keśavapanīya iti saṃjñā saṃvatsaradhṛtānāṃ keśānāṃ tasmin vapanaṃ kriyate keśavapanīyāyeti tādarthye caturthī dīkṣeteti yajamānasya kriyopadeśaḥ yasmin kāle'bhiṣecanīyena yajeteti abhiṣecanīyasya kāla uktaḥ
9.3.2.[1]	tasya keśavapanīyasya paurṇamāsyāmatirātraḥ syāt
9.3.3.[1]	dhānañjapya ācārya āha daśapeyeneṣṭvā yastasyottaraḥ pūrvapakṣaḥ anantarantasminneva keśavapanīyena yajeteti paurṇamāsyāmeva cātirātraḥ syāditi
9.3.4.[1]	tasya keśavapanīyasya sahasraṃ dakṣiṇāḥ tasya grahaṇaṃ yadi saṃvatsarādūrddhvaṃ yadyanantaraṃ pūrvapakṣa iti
9.3.5.[1]	tasya keśavapanīyasya udavasānīyayeṣṭvā yadanantaraṃ paurṇamāsaṃ prāptaṃ aniṣṭvā tena vyuṣṭidvirātrāya dīkṣeta yadyamāvāsyāyāṃ pūrvamahaḥ karttumicchet uktam amāvāsyāyāṃ pūrvamaharudvṛṣṭaṃ uttarannānaivārddhamāsayoḥ pratitiṣṭhati paurṇamāsyāṃ pūrvamaharvyuṣṭakāyāmuttaraṃ nānaivamāsīt pratitiṣṭhatīti
9.3.6.[1]	paurṇamāsyāṃ pūrvamaharityevañceccikīrṣet pūrvapakṣa eva dīkṣeta kṛtvādarśam
9.3.7.[1]	ubhayorvicārayoryadyamāvāsyāyāṃ yadi paurṇamāsyāṃ yajanīye'hni uttaramahaḥ syāt pratipadītyarthaḥ kutaḥ punarayaṃ saṃśayaḥ yathā amāvāsyāyāṃ paurṇamāsyāṃ vā pūrvasminnahni kṛtena yajanīye'hni uttaramahaḥ syāditi ucyate brāhmaṇam amāvāsāyāṃ pūrvamaharudvṛṣṭa uttaramiti tadyasminnahani darśanaṃ bhavati candramasastadudvṛṣṭaṃ nāma tasya tu darśanaṃ kadācidyajanīye'hani bhavati nityantu dvitīyāyāṃ tadatra darśanaśaṅkayā kadācidyajanīyamaharlaṅghayet so'yamācāryo niyamārthamārabhate yajanīye'hanīti yadyapi tasminnahani na dṛśyate kāla evāyaṃ sādhudarśanastasyāvikṛṣṭā eva dvitīyā bhavati tasminnahani
9.3.8.[1]	brāhmaṇaṃ vyaṣṭakāyāmuttaramiti tāmisro'parapakṣaḥ vigatā vyāptirasminnityaparapakṣapratipadi candramasastasmādasau vyaṣṭaketyucyate tena sarvavyāpterekayā kalayonobhavati atha tisro vyaṣṭakā iti kimidaṃ yadā vyaṣṭakārthaḥ kṛtaḥ pratipadyeva ucyate etaddarśayati yathaiva pūrvapakṣa utthānāya tathaiva tāmisraprathamāni trīṇyahānyutthānīyāni bhavanti loke hi yāni pūrvapakṣakāryyāṇi tānyeteṣvahassu kriyeranniti
9.3.9.[1]	athavā ubhe evaite'vyuṣṭidvirātrasyāhanī pūrvapakṣe syātāṃ yasmādevaṃ brāhmaṇamāha ye evetyādi
9.3.10.[1]	asya vyuṣṭidvirātrasya pūrveṇa keśavapanīyena dakṣiṇā vyākhyātāḥ tasya sahasraṃ dakṣiṇā iti
9.3.11.[1]	iṣṭvā vyuṣṭidvirātreṇa yadi tasminneva pūrvapakṣaṃ avakāśaḥ syāt antaraṃ syāt tasminneva pakṣe kṣattrasya dhṛtinā yajeta uktaṃ klṛpto jyotiṣṭomaḥ kṣatrasya dhṛtiriti
9.3.12.[1]	avidyamāne avakāśe ya uttaraḥ pūrvapakṣastasmin kṣatrasya dhṛtinā yajeta
9.3.13.[1]	sa kṣattrasya dhṛtirabhyārohaṇīyena jyotiṣṭomena vyākhyātaḥ yo'bhyārohaṇīyasya vidhiḥ sa tasya tasyaikā dīkṣā dvādaśaṃ śataṃ dakṣiṇā ityetadādi
9.3.14.[1]	tayoḥ kṣattrasya dhṛtyabhyārohaṇīyayoḥ pṛthak sahasre dakṣiṇāḥ pṛthaṅnānetyarthaḥ ekasminnapi sahasramanyasminnapi evaṃ gautamadhānañjapyāvācāryāvāhatuḥ keśavapanīye ca dve sahasre dakṣiṇaḥ syuḥ caśabda ācāryamatānukarṣaṇārthaḥ tathā vyuṣṭau vyuṣṭidvirātre dve sahasre dakṣiṇāḥ tayorevācāryyayormatam
